"file","cell","macrophage","vsmc","endothelial","fibroblast","t_nk","b_cell","mast","major_cell_type","top_score","second_score","detected_genes","counts","mt_fraction","sc_cluster","PC1","PC2","PC3","PC4","PC5"
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E21",-0.804846032127116,0.0302786097905703,-0.24217017370037,1.00137506192146,-0.131629716800836,-0.16386400136202,-0.167722946815931,"fibroblast",1.00137506192146,0.0302786097905703,6815,219223,0.0266714715153063,"C10",15.8204412248809,-5.20072914832611,-1.18875444448787,-7.94356709994799,-2.93655816532117
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E22",-0.831142599932916,0.299238798042563,-0.252445670190138,0.543307605128996,-0.131629716800836,-0.12655525846636,-0.167722946815931,"fibroblast",0.543307605128996,0.299238798042563,5597,86344,0.0564833688501807,"C7",15.8233906601236,-5.85924987431704,0.103069758392545,-4.01687364390002,-1.967334419328
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E23",-0.863902041590568,1.63832799714042,0.183896059299941,-0.0968621367660189,-0.120613370959776,-0.236239189227618,3.50036226979634,"mast",3.50036226979634,1.63832799714042,5993,193025,0.0264887967879808,"C2",18.6150171312854,-3.09671132466228,-1.94184117079282,5.84651355019686,-1.19540956055777
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E24",-0.917440275515205,1.73240708559712,-0.212919626533068,-0.0869727703922811,-0.131629716800836,-0.236239189227618,-0.167722946815931,"vsmc",1.73240708559712,-0.0869727703922811,4710,53424,0.0280772686433064,"C2",17.1582469703078,-7.61749260716932,1.32960382170032,6.4238907239395,-2.57849436618767
"GSM8121904_athero_human_11.txt.gz","Plate_177s_F01",-0.918169150810507,0.959946961436351,0.198224117206434,0.25005452896678,-0.131629716800836,-0.114602717874481,-0.167722946815931,"vsmc",0.959946961436351,0.25005452896678,6258,213209,0.0281460913938905,"C2",17.8106592217931,-4.56939412081838,-1.42908120750205,0.625343783937246,-3.60348441453195
"GSM8121904_athero_human_11.txt.gz","Plate_177s_F02",-0.848931967336198,0.67327985788882,-0.252445670190138,1.88797120522831,-0.131629716800836,-0.222134639566518,-0.167722946815931,"fibroblast",1.88797120522831,0.67327985788882,8202,94119,0.00253933849700911,"C10",16.0500419372014,-0.267526794212412,-4.43785185862704,-8.13577805785397,1.82122910715722
"GSM8121904_athero_human_11.txt.gz","Plate_177s_F03",-0.83113830856479,-0.0963393260606954,-0.16030043005294,1.28917477266655,-0.104557084532891,-0.2344296618308,0.0761626726197569,"fibroblast",1.28917477266655,0.0761626726197569,9552,399553,0.0176872655192177,"C10",15.4961055004366,1.33267897493245,-8.20994185894221,-10.5736958592383,-1.30681287809369
"GSM8121904_athero_human_11.txt.gz","Plate_177s_F04",-0.839153268648275,0.511222908121837,0.395320585359534,0.804174741437151,-0.131629716800836,-0.205214076718486,-0.167722946815931,"fibroblast",0.804174741437151,0.511222908121837,6130,56839,0.0407994510811239,"C10",13.8254277997333,-0.611234960609068,-3.50965450568988,-10.829037268385,1.01598367562958
"GSM8121904_athero_human_11.txt.gz","Plate_177s_F05",-0.916746812373997,0.713159176211095,-0.252445670190138,1.35307741904708,-0.131629716800836,-0.236239189227618,-0.167722946815931,"fibroblast",1.35307741904708,0.713159176211095,5394,108716,0.047361933845984,"C7",16.7313687595444,-4.29826850749104,1.06766358695901,-9.26285731304114,-0.778505192343886
"GSM8121904_athero_human_11.txt.gz","Plate_177s_F06",-0.828933539628302,0.371867409761071,-0.239894501453363,1.79822658236977,-0.131629716800836,-0.203737895230966,-0.167722946815931,"fibroblast",1.79822658236977,0.371867409761071,9154,304153,0.0240503956890118,"C10",15.3733152105151,4.42464977176432,-8.14666703030441,-9.85689246172611,1.19970882729862
