"gene","logFC","SE","statistic","P_value","FDR","mean_expression","AveExpr","t","P.Value","adj.P.Val","B"
"MAMLD1",0.0387746695669213,0.452414727167027,0.0859464629213551,0.932327089729255,0.972739336525027,4.50412476216441,4.50412476216441,0.0859464629213551,0.932327089729255,0.972739336525027,-4.61935433136337
"ZNF7",-0.0425002075102881,0.591653082073186,-0.0757442498657919,0.940342988754593,0.975453892859208,5.72020620324074,5.72020620324074,-0.0757442498657919,0.940342988754593,0.975453892859208,-4.61939550095193
"NAGPA",-0.299858969084362,0.44163196780976,-0.677044963963535,0.505803466193096,0.758929568289649,5.822240449357,5.822240449357,-0.677044963963535,0.505803466193096,0.758929568289649,-4.60833152194824
"RECQL",-0.0373690711934144,0.358518973601011,-0.0978983863372164,0.922937968410081,0.969196783318266,7.25732780555556,7.25732780555556,-0.0978983863372164,0.922937968410081,0.969196783318266,-4.61929959477862
"ZBTB1",-0.722443130437977,0.492458823960302,-1.4982662473711,0.14901784764216,0.624223528415956,5.88232159526014,5.88232159526014,-1.4982662473711,0.14901784764216,0.624223528415956,-4.56880031912073
"PLEKHA6",0.711026040174897,0.520718718488077,1.40963308970699,0.173356645676235,0.624223528415956,5.03327757204218,5.03327757204218,1.40963308970699,0.173356645676235,0.624223528415956,-4.57413107610683
"PEX12",-1.01404816013374,0.550597592598217,-1.92003871780135,0.0686062863536582,0.624223528415956,4.20370066134259,4.20370066134259,-1.92003871780135,0.0686062863536582,0.624223528415956,-4.54099999549591
"ATP6V0A1",-0.329115721995082,0.343446900846279,-0.886690454269427,0.385235681414167,0.689652104124308,6.78408866959543,6.78408866959543,-0.886690454269427,0.385235681414167,0.689652104124308,-4.60060224766218
"POM121",-1.05318919290123,0.458806473367519,-2.30929991970918,0.0312408482636946,0.624223528415956,6.89615161805556,6.89615161805556,-2.30929991970918,0.0312408482636946,0.624223528415956,-4.51292064782885
"SLC26A2",-0.242298606121398,0.321712524540671,-0.680408557405929,0.503640424518407,0.7578473068601,5.98872317481996,5.98872317481996,-0.680408557405929,0.503640424518407,0.7578473068601,-4.60822503952367
"CCR1",-0.821891902777777,0.603868138317664,-1.43944725683989,0.164835340735609,0.624223528415956,7.05228448842593,7.05228448842593,-1.43944725683989,0.164835340735609,0.624223528415956,-4.57236127376311
"GFPT2",0.0845282016055614,0.441428054409884,0.19092146840347,0.850429713061035,0.936717235009505,5.93811962950648,5.93811962950648,0.19092146840347,0.850429713061035,0.936717235009505,-4.6186300068536
"CIITA",0.153122574794239,0.61086251293767,0.265540224785017,0.793195176189864,0.908601296817321,6.2248174098251,6.2248174098251,0.265540224785017,0.793195176189864,0.908601296817321,-4.61778365929291
"TMPRSS2",0.679785843981482,0.456526640784701,1.49630620130459,0.149524200038774,0.624223528415956,4.35755003886317,4.35755003886317,1.49630620130459,0.149524200038774,0.624223528415956,-4.56892042498906
"C1orf61",0.379836547427984,0.37270843919654,0.969490221563009,0.343313842594153,0.665696863774314,3.05692891311728,3.05692891311728,0.969490221563009,0.343313842594153,0.665696863774314,-4.59705443261227
"SNPH",0.657626796604939,0.790261326372903,0.907643603212874,0.374414351194799,0.6831830754977,6.37002529202675,6.37002529202675,0.907643603212874,0.374414351194799,0.6831830754977,-4.59972822068984
"MAN2A1",-0.0019237440500678,0.485681255585315,-0.00403390265939734,0.996819679157179,0.999197221710062,6.62239753620542,6.62239753620542,-0.00403390265939734,0.996819679157179,0.999197221710062,-4.61953832862282
"CMC4",-0.469383152749719,0.403098357440223,-1.1341307901589,0.269557773519077,0.635401928348221,6.11753914132061,6.11753914132061,-1.1341307901589,0.269557773519077,0.635401928348221,-4.58923752305152
"EFNA4",0.241958474176956,0.364209481458372,0.62724493930378,0.537237991181228,0.774709219496273,5.39979584573045,5.39979584573045,0.62724493930378,0.537237991181228,0.774709219496273,-4.60989306290479
"APOB",-0.731994923148148,0.333181828121028,-2.01090399642717,0.0572796381471237,0.624223528415956,5.38290706682099,5.38290706682099,-2.01090399642717,0.0572796381471237,0.624223528415956,-4.53450254595641
"ARHGEF4",0.52713503345826,0.29401328466188,1.56201826714319,0.133150798744624,0.624223528415956,5.15146109103836,5.15146109103836,1.56201826714319,0.133150798744624,0.624223528415956,-4.56481052708705
"FGF13",-0.613818273909955,0.521735001894496,-1.21498028210001,0.237922867162248,0.62844080823045,7.39620464450936,7.39620464450936,-1.21498028210001,0.237922867162248,0.62844080823045,-4.58505265716476
"PLCE1",-0.217786428292181,0.273893968803481,-0.671379729170309,0.509259162095194,0.761559367858945,4.44691540262346,4.44691540262346,-0.671379729170309,0.509259162095194,0.761559367858945,-4.60851721662497
"NEFM",0.310411088065844,0.500718592920611,0.635235293096088,0.532169360610857,0.772589701225874,3.28264627849794,3.28264627849794,0.635235293096088,0.532169360610857,0.772589701225874,-4.60964812957307
"CCL3",0.0684543275132277,0.641285746258175,0.11382442883277,0.910463390180594,0.964348666255433,8.05456881674015,8.05456881674015,0.11382442883277,0.910463390180594,0.964348666255433,-4.61921538602603
"RBM19",0.0637688675411525,0.448367974765146,0.142326794110279,0.888185111474231,0.955452612953044,5.24480420151749,5.24480420151749,0.142326794110279,0.888185111474231,0.955452612953044,-4.6190333459079
"LAMA2",0.782369223353911,0.300098178757895,2.29093951303364,0.0323535500893521,0.624223528415956,7.04039249480453,7.04039249480453,2.29093951303364,0.0323535500893521,0.624223528415956,-4.51411652288883
"FGF1",-0.0937063525720156,0.550406826170162,-0.177478463419769,0.860841512981848,0.941344484805449,6.76847221692387,6.76847221692387,-0.177478463419769,0.860841512981848,0.941344484805449,-4.61875328946784
"FPR1",0.324539825102881,0.391899474976891,0.800086009548184,0.432632334807375,0.717905403793122,4.55555960596708,4.55555960596708,0.800086009548184,0.432632334807375,0.717905403793122,-4.60401783104993
"SGCB",-0.902246105246914,0.669502201660253,-1.44474667273837,0.16335668135712,0.624223528415956,7.27564039029247,7.27564039029247,-1.44474667273837,0.16335668135712,0.624223528415956,-4.57204417584181
"MSANTD3-TMEFF1",0.235956115226337,0.418002981435028,0.55522367320601,0.584636515723884,0.801494668680467,4.17530570216049,4.17530570216049,0.55522367320601,0.584636515723884,0.801494668680467,-4.61194963590606
"MEF2B",0.29158444686214,0.436370341512368,0.664379081580096,0.513712217323295,0.764129256942492,3.88105197008745,3.88105197008745,0.664379081580096,0.513712217323295,0.764129256942492,-4.60873852821438
"PLCD1",-0.123012708950617,0.460440323536518,-0.268984196408178,0.790579517895448,0.907841114467714,6.82055212402263,6.82055212402263,-0.268984196408178,0.790579517895448,0.907841114467714,-4.61773799286166
"VRK2",0.164600844360937,0.472670706782827,0.352631875391697,0.727896016738144,0.876087111116185,7.17523932484067,7.17523932484067,0.352631875391697,0.727896016738144,0.876087111116185,-4.6164513473977
"PTGS1",0.145364098733366,0.374431841633324,0.369859312976291,0.715184681839546,0.869577426719305,6.77111409566298,6.77111409566298,0.369859312976291,0.715184681839546,0.869577426719305,-4.61614515524033
"NPM3",-0.0714671662845382,0.569311692943894,-0.131586873391129,0.896569659187098,0.958357831138296,6.87675079126984,6.87675079126984,-0.131586873391129,0.896569659187098,0.958357831138296,-4.61910668173358
"MOK",1.06485272633745,0.48815735923483,2.22388392895243,0.0373152488896981,0.624223528415956,5.56797092952675,5.56797092952675,2.22388392895243,0.0373152488896981,0.624223528415956,-4.51920928987804
"CLEC11A",0.958912524736785,0.47300960385271,2.05316615506246,0.0527851915897853,0.624223528415956,6.58796106239779,6.58796106239779,2.05316615506246,0.0527851915897853,0.624223528415956,-4.53158506567405
"ACTC1",-1.14683118909465,0.429971904507328,-2.64234162221147,0.0152698344274464,0.624223528415956,8.06336463940329,8.06336463940329,-2.64234162221147,0.0152698344274464,0.624223528415956,-4.48805829553332
"HSPE1",-0.521394967220263,0.694181847607,-0.808613661880701,0.427847258586145,0.71486312885143,8.1725295327185,8.1725295327185,-0.808613661880701,0.427847258586145,0.71486312885143,-4.60369418323611
"NUFIP1",0.000879456481482252,0.348549725077212,0.00234673825910375,0.998149611628024,0.999526873685717,5.4705950497428,5.4705950497428,0.00234673825910375,0.998149611628024,0.999526873685717,-4.61953859751983
