"file","cell","macrophage_score","vsmc_score","efferocytosis_score","contractile_vsmc_score","noncontractile_vsmc_score","major_cell_type","group"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A08",-0.816293980105137,-0.0686743242604901,-0.381056037163857,-0.110076142509242,0.283208244656903,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A12",-0.804230976000544,0.493695593434524,0.166005654174319,0.334907285159818,1.03865372162674,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A15",-0.83250986087802,0.777060701591744,0.0278862607154729,0.562719425184245,0.893533846095088,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B01",-0.989984432498211,2.10144696749564,-0.18553392448816,2.02846838157304,-0.506275516813759,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B03",-0.908142511252303,0.295110068713124,-0.0836776091636213,0.172867274248013,0.516769991564171,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B08",-0.992969158365208,0.845039899965368,-0.342855683799105,0.600590476333092,0.278712308840715,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B12",-0.970444141565455,1.92613606281421,-0.28385295848136,1.73235465517569,0.156971827315129,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B16",-0.844288463197023,0.622832353457578,-0.347823334420586,0.427762384604811,0.876570043700633,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B20",-0.891964392232109,0.00666722508662759,-0.240650163215363,-0.0411172952417301,0.863692458153297,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C01",-0.995872033773115,0.770028341085335,-0.0980705779796091,0.564112529538746,0.255929311754518,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C03",-0.843918465693069,0.839177578826401,-0.0655417462546978,0.797579258775215,1.43270685452158,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C08",-0.995872033773115,1.97602514829334,-0.393338949226455,3.9269061307692,0.0975712301653097,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C15",-0.898177007593096,0.884583948392643,-0.230399966144923,0.721704452746621,0.700197289732461,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C16",-0.86956131316296,0.258654811114805,-0.109278153034654,0.174337472522269,0.829071452866972,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C22",-0.995872033773115,0.360034733300316,-0.231365505365227,0.223364235593607,0.856769777783672,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D01",-0.894214900612418,1.10853992448732,-0.110707529245666,0.880502280826945,0.0640362605883474,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D03",-0.995872033773115,0.384089483408217,0.0481156462958526,0.24207348567753,0.696329821133825,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D15",-0.965804967251688,1.61726024362847,-0.145501470006667,1.54148818009209,0.087409239786071,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D18",-0.851824987167209,0.343921255774879,-0.0763117067914302,0.227551728210187,0.965683434270261,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D21",-0.990937004551615,1.98297991239097,-0.236588813796039,1.48565493044189,-0.0824545085652516,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D24",-0.995872033773115,2.2944163341555,-0.322405565728882,2.18757967724136,0.457820226429485,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E04",-0.881000077283133,2.35973343855925,-0.189718445912374,2.2274006379354,-0.482720060106977,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E05",-0.984257330476152,1.63517255098789,-0.184182477188491,1.51708466920472,-0.129123808862726,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E07",-0.973463434807516,0.320550082127472,-0.159923229357461,0.259058581071313,0.583553509349398,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E08",-0.0829643198863613,0.322955248992395,0.115064045288413,0.245092851799884,0.487874136632666,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E10",-0.90435484584738,0.200144343716103,0.179779651240328,0.0990050436947747,0.684190274919005,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E12",-0.96925891065621,0.796051625890995,0.046834438715202,0.62773409101874,0.949857710111828,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E15",-0.979105607975198,0.0503094645098342,-0.362050135594842,0.0112957175826305,1.09912604882876,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E21",-0.972425694386915,0.520347347174801,-0.0328077470481566,0.358095251974036,0.865991252857373,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F07",-0.988795354515988,2.09007428611762,-0.340534217188078,2.01833215355569,0.00528811059085135,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F08",-0.959023835633949,0.593373917209597,0.0240095056541645,0.575161872380006,0.813642078015843,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F09",-0.97930671908015,0.680937644084201,0.076524643333599,0.522249405102623,0.801291977094223,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F11",-0.967714135950222,0.51007394799303,-0.21113017244468,0.364639169650798,0.838736976137955,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F12",-0.93350434497435,0.691557593695005,-0.18290826994215,0.534951682509335,0.652512125296654,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F15",-0.861127707119471,0.490692340275012,-0.0018799713276999,0.324986818796148,0.770706447600636,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G01",-0.732458380051198,1.22538150007577,-0.144408309413126,1.12609209160638,-0.00977970720337201,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G07",-0.995872033773115,0.531010715290945,-0.378857076007919,0.434254895626308,0.188402029405768,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G13",-0.995872033773115,1.48851758440991,-0.19626045760447,1.23541139681696,-0.215387552520038,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G23",-0.995872033773115,1.38067688889808,-0.0352114446916798,1.01719702328075,-0.444458117589672,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H07",-0.872336345486706,0.680771669195585,-0.0866558820388653,0.486330111604362,0.597538913347635,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H08",-0.992155388131645,0.158789904233599,-0.0511347140033891,0.0668404796528269,0.727242892401869,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H09",-0.995872033773115,1.94597719129015,-0.103002222449956,1.77996580840647,0.22180271636398,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H10",-0.987025342385411,0.824701058756571,-0.0432509939052388,0.68332622949195,0.876466263122892,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H15",-0.839095282377456,0.615423824809792,-0.13454749413058,0.428054365409821,0.504099390193024,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H18",-0.958524613433333,0.492610386704267,-0.0129972076472712,0.51285291376166,0.631174905740099,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H19",-0.791879055860184,0.0402800484705324,-0.198815614690962,-0.0253338526073359,0.464621611217267,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I03",-0.971902557340956,2.097622072173,-0.131411768156349,2.04343401583688,0.394809858465431,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I07",-0.995872033773115,2.27800290452361,0.199321495316239,1.96557675056338,-0.309887609159829,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I15",-0.984807666881797,0.328185942517289,-0.171191563435781,0.211401275985247,0.928971952953647,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I17",-0.995872033773115,1.7921476526386,-0.295207204999347,1.72849930675155,0.279024185070262,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I19",-0.986081664679172,2.39723168937144,-0.404460261471255,2.23456378163002,-0.0446306163926838,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J07",-0.985038290275409,0.24147096789038,-0.212911697767334,0.153026951093894,0.995816203616267,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J08",-0.825744101583234,0.620779547049553,-0.346275067585971,0.56935673867602,0.47427232959787,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J09",-0.933729933102619,0.630432307711172,-0.200409190760213,0.433673460135384,0.673060960219228,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J10",-0.995872033773115,0.565445700746853,-0.516429743046589,0.396404423249548,0.295187934929981,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J18",-0.969881829992804,0.917963140731083,-0.254775371231116,0.684213330870351,0.822144249558998,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K12",-0.964987577071803,0.945903449785816,-0.158142239055339,0.679039903971218,0.627066637473906,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K15",-0.989531723449446,1.42606514972901,-0.373949791914993,1.24518489524017,-0.1299202557704,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K16",-0.990497337065662,2.29576860374216,-0.45829608425542,2.80926138857442,-0.123299944214023,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K22",-0.891555889515915,0.380196679512516,0.0444948273106182,0.24744462142941,0.882358346593639,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L04",-0.922117983396377,1.01669846142122,0.0137990443990532,0.893895571631139,0.832861596034131,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L07",-0.992099290376613,1.44569115036166,-0.422475100377578,1.09592842383835,0.0212920253360653,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L09",-0.833056621024854,0.657303401375387,-0.184881987236656,0.454573199651996,0.544696468439843,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L12",-0.971424410153204,-0.0258415790300374,-0.273667233144569,-0.0674851575759107,1.09721786438995,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L14",-0.980316712356923,2.08418023164773,-0.204997362943413,1.68320672171992,0.381331612640826,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L15",-0.659650224953073,0.106517561062648,-0.0149490690260256,0.0289339120178217,0.763202759722731,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L17",-0.978196712653129,0.717334788718426,0.0228152903612305,0.517624878414423,0.756286680695589,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L18",-0.854029376566992,0.723469804900234,-0.159604197440965,0.574949940256903,0.723479464816372,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L19",-0.986813579287846,2.26356949583888,-0.471787433945234,2.1462129565826,0.0573724062700162,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L21",-0.98284569198602,-0.0385895552323883,-0.0733064008477159,-0.0659514259994674,1.91018711271155,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M01",-0.702769466509894,0.565645337673699,-0.197184117669939,0.4020899763096,0.731501234477175,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M04",-0.869980218284379,1.03735284176198,-0.168541586408844,0.778707755522513,0.466016382999779,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M07",-0.991128003108387,0.738984065760274,-0.267966975830075,0.525650555435252,0.958396590829591,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M10",-0.988682738292863,0.245685875340146,0.102216236720534,0.137503049234705,0.438825971095018,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M11",-0.995872033773115,2.83857958841905,-0.417257473911402,2.47121834228611,-0.0877693215968079,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M12",-0.901734560971658,0.48035532894583,0.139886291860868,0.319547236752707,0.58494486236676,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M15",-0.963801553498516,2.2569065117344,-0.257292181981749,2.18171575904264,0.153297311401871,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M16",-0.995872033773115,1.993421990423,-0.232682169682989,1.49377654668903,0.20914123513056,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M19",-0.995872033773115,0.562668365395705,-0.0448257022531936,0.467609767763115,0.801004150831885,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M24",-0.960381151722257,0.618525785103205,-0.375023892717983,0.424412831440298,0.131630266202585,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N07",-0.910344910584916,0.472771447701978,0.133042830147352,0.340801323554231,0.523158932680496,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N14",-0.962942433438042,0.772895431934063,-0.106649574043689,0.544478112308744,0.867436468607375,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N15",-0.956659354208668,1.38245320472971,0.0620957385742423,1.02681875127444,0.284036568887727,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N17",-0.964702893602265,0.977362697576062,-0.134424248784673,0.735912403618453,0.559122726829962,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N19",-0.929714590449091,0.650960427492178,-0.38469446212482,0.449639775520611,0.899580050349991,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O02",-0.86030999921064,2.07249497845965,-0.279776380738529,1.84285213845169,0.274097803124019,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O12",-0.964537892279847,0.360652867906982,0.306431120242913,0.279080588401489,1.14848989957522,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O17",-0.986560613735942,1.77117943391503,0.0187172148264685,1.46695842560797,0.349557774583744,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O18",-0.906132884080373,0.538914342019778,0.0262223131861495,0.362492820153189,1.06279098637563,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O19",0.192423231974833,1.08265573456971,0.324515741050065,0.813949791712258,0.971020697267638,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P04",-0.978397039409369,0.237011233165047,0.209100682167571,0.250424479930014,0.654288711910535,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P10",-0.995872033773115,0.68598917444033,-0.204782139585786,0.514918303263603,0.97852850308448,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P15",-0.8654483887151,0.645533678661479,-0.204404177617372,0.475271322676172,0.778745940772946,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P17",-0.983087022153899,2.60314632734188,-0.389197368110967,1.99272881807706,-8.34625005922661e-05,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P19",-0.971650161528006,0.891751195352981,-0.163656532628358,0.663081199836849,0.788767966847388,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P22",-0.995872033773115,1.76944868599355,-0.170221316812633,1.54404757978248,-0.0383562557638747,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A01",0.272405594441137,-0.549417288583291,0.118322111702587,-0.483987336982532,0.149155776521809,"unassigned","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A02",-0.635943378261948,1.63917327896283,-0.260217460186219,1.78436996021013,0.504668606310999,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A03",0.972205611846865,-0.583505811079901,-0.257317073423923,-0.485691355037685,-0.215106408841839,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A04",1.13020042506459,-0.564755200858904,0.418736389617696,-0.495916824308009,-0.313366790469716,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A05",0.902508256158492,-0.696035031892425,-0.199591799146194,-0.598023359556303,-0.0175433608825009,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A06",1.0594985181169,-0.672074407964138,0.576888085232445,-0.574189558694088,-0.34799932988529,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A07",0.419880524035883,-0.695906765654866,-0.0871307911417496,-0.597923596927091,-0.0618556164826108,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A08",1.3409010738003,-0.647311040743552,0.281534161898835,-0.560126921996068,-0.180800832258757,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A09",-0.730814429609357,1.24802520617105,-0.130905658772384,0.952714750977505,0.506506206140703,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A10",1.51921633462715,-0.62897273580412,-0.147951950403837,-0.545863795932066,-0.423979703764513,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A12",0.242082287995544,-0.46516870935998,-0.1532940901773,-0.41846066425329,-0.329332949246554,"unassigned","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A13",0.306768010873698,-0.684331243907896,-0.224298212328837,-0.588920413346113,-0.137164751146182,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A14",1.15977626157434,-0.717144716608246,-0.293933509335354,-0.614442003224164,-0.381034696831593,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A17",1.32824479775741,-0.558186910603641,0.253433321429166,-0.490808154109471,-0.363411541667129,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A18",-0.695727558425897,0.280037972761727,-0.106822580877408,0.179609318454046,0.838540680287153,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A19",1.13196809835443,-0.787901202876587,-0.498543650784353,-0.669474825877318,-0.394137161216394,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A20",1.00085726602752,-0.675975916161661,0.0550398377318736,-0.582421825099042,-0.490377906478497,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A21",-0.767468417283248,0.260670001440317,0.00980496881472365,0.296054743542933,0.799849631757261,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A22",1.36137709807909,-0.588901639399792,0.261400256441262,-0.514697387617588,0.136510209441433,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A23",0.820191853106865,-0.717027031576752,0.0274920122150029,-0.614350470421891,-0.25078851904743,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A24",-0.589385601350775,0.701330784355879,-0.0104958494962661,0.541636739120816,0.729026804081504,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B01",0.431488844916469,1.34732399457988,0.00801793911833589,1.1670507068378,-0.170431417715803,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B02",1.39577413623667,-0.387451782185631,0.240393840721787,-0.325203604732363,-0.132567300386503,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B03",1.30252361344203,-0.657963560766622,-0.150520686586036,-0.562005491655668,-0.50028133742981,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B04",1.35473665727954,-0.725374202006724,0.576545974298408,-0.620842714089647,-0.324729496029837,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B06",-0.737770729675066,0.579868654096744,0.0952789141499971,0.394346173990829,0.785354695809494,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B07",0.931219578613022,-0.242026124219956,0.168366530518645,-0.217577192183408,-0.278986446363663,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B08",1.06172428465233,-0.428407724600306,0.4615106979931,-0.389868787217988,-0.111875187165056,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B09",1.14140584355734,-0.32527850713335,0.129074010916334,-0.278379952999413,0.25421380585717,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B10",0.156014054332959,-0.691777749515214,0.145415443785747,-0.586678163353394,0.164135357409974,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B11",1.00766096011092,-0.389378958844912,-0.220991940776809,-0.359513080519348,-0.468413484406493,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B12",0.76275475690479,-0.476376068827185,-0.156389028757543,-0.427177499394449,-0.0991218735566252,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B13",-0.506625818117221,0.0803146527326367,-0.0873411614379618,0.00580417292985637,0.912029958262559,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B14",1.32706769003544,-0.321385538788852,-0.02950910737446,-0.306629309364635,-0.294161396998239,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B16",-0.823722346230123,2.22515219357763,0.11521877368332,2.1015663615886,-0.178139535149182,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B17",-0.50437839595313,0.117066959170024,-0.189874645737561,0.034389300158935,1.08769702587886,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B19",1.28810513375035,-0.645739487737878,-0.14005875633917,-0.558904602991655,0.075388066565771,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B20",-0.425164184406313,0.946144363334427,0.247841367364158,0.679227281175693,1.00943085892249,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B21",1.30469860288186,-0.60089156368968,-0.233203731803692,-0.524022884287501,-0.129389204678295,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B22",1.38475115240108,-0.672998463689055,0.38070791803614,-0.580106028731459,-0.538982761421874,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B23",-0.659036946171535,0.413019205526623,0.148720867698744,0.264574380658512,0.93995181269832,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B24",1.29136258538887,-0.441539458913291,0.306274700452635,-0.400082358350309,-0.386455994702848,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C01",-0.729596828545504,-0.374209043630316,-0.543341814307832,-0.347714257574662,-0.206136159460367,"endothelial","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C02",0.65346428323018,-0.49720079419876,0.410091363770169,-0.431514944298924,-0.315486309761854,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C03",0.766198644459537,-0.555285316801112,-0.0955985236333161,-0.476047299252412,-0.34246142735341,"unassigned","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C04",-0.611891304021799,0.538983115230944,0.108977860283824,0.436616769369344,0.670954607262652,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C05",0.5062392079332,-0.605604006350423,-0.0352799176790747,-0.527688117468079,-0.541248917079678,"unassigned","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C06",0.851367695153685,-0.67620168918198,0.100898876749331,-0.582597426337067,-0.0274604986351625,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C07",-0.790942650633404,-0.571492580273255,-0.444120791747997,-0.501157008296948,0.229153513901251,"endothelial","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C08",0.945282849570281,-0.381941996135705,0.127965385327919,-0.353728776189965,-0.0939042810752582,"unassigned","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C09",0.467811610381926,-0.446133591885657,0.548655515445119,-0.391383667691924,-0.0906856995450596,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C10",-0.742136920550066,0.746780571519489,-0.0601616065132447,0.613325878597345,0.702813287968276,"fibroblast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C11",-0.796361347130462,0.799232518382977,-0.132481786784671,0.621419993283403,0.188319670177462,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C12",1.30507581688036,-0.570920999503173,-0.12064545717643,-0.47905204003297,-0.427942537147559,"unassigned","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C13",-0.604597682378409,2.2109604467448,-0.459777091869685,1.91768950742021,-0.258887606464584,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C14",1.29901758976374,-0.783989021365422,0.0376373229099084,-0.6664320180353,-0.301232755397828,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C15",-0.286791771698162,-0.673128068312613,-0.466457936566976,-0.58020683232756,-0.429935058786447,"mast","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C16",1.18314927728902,-0.354840946002093,0.0650157376103329,-0.318658041959306,0.370584423016427,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C17",-0.518532775904416,2.35481500148254,-0.299054217265033,2.2542840269079,-0.264161141826797,"vsmc","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C18",1.2091010080847,-0.602490164955499,-0.00840063262681135,-0.525266240827583,-0.287483663914616,"macrophage","asymptomatic"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C20",-0.0281600028493959,0.444158668092351,-0.0232568183731579,0.288793962654079,0.697813805548587,"fibroblast","asymptomatic"
