"file","cell","group","major_cell_type","inflammatory_vsmc_associated_score","n_genes_used"
"GSM8121895_athero_human_2.txt.gz","Plate_171s_M19","asymptomatic","vsmc",-0.114971366627484,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_M20","asymptomatic","fibroblast",0.0774642843543049,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_M21","asymptomatic","fibroblast",0.22873898823819,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_M22","asymptomatic","fibroblast",0.171414958237334,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_M23","asymptomatic","fibroblast",-0.246928207382327,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N01","asymptomatic","fibroblast",0.184840963588943,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N02","asymptomatic","fibroblast",-0.253610272277949,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N03","asymptomatic","vsmc",-0.367719542321794,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N04","asymptomatic","mast",-0.316933205884285,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N05","asymptomatic","vsmc",0.290226545886303,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N06","asymptomatic","vsmc",-0.162594268999071,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N07","asymptomatic","fibroblast",0.499852539478255,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N08","asymptomatic","vsmc",-0.248097817116927,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N09","asymptomatic","vsmc",0.0525992821919797,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N10","asymptomatic","mast",0.376690504481346,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N11","asymptomatic","vsmc",-0.252441824174916,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N12","asymptomatic","unassigned",-0.324487528740434,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N14","asymptomatic","fibroblast",-0.097862842391443,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N16","asymptomatic","vsmc",0.173146130830881,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N17","asymptomatic","vsmc",0.242983198160497,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N20","asymptomatic","vsmc",-0.177900001309473,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N21","asymptomatic","vsmc",-0.434855528757915,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N23","asymptomatic","fibroblast",0.0973377439728448,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O01","asymptomatic","vsmc",0.131008459436406,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O02","asymptomatic","fibroblast",0.583391728622259,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O03","asymptomatic","vsmc",0.0150818277789821,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O04","asymptomatic","unassigned",0.0121229894187816,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O05","asymptomatic","fibroblast",0.452487024904498,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O06","asymptomatic","vsmc",-0.162955418375134,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O07","asymptomatic","vsmc",0.041964737533962,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O08","asymptomatic","fibroblast",0.645975683449857,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O09","asymptomatic","unassigned",0.473671563398316,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O10","asymptomatic","fibroblast",-0.365268895102281,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O11","asymptomatic","fibroblast",0.537119163494242,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O12","asymptomatic","fibroblast",0.382568044513208,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O13","asymptomatic","vsmc",0.0394113666108646,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O15","asymptomatic","unassigned",0.670146720191655,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O16","asymptomatic","vsmc",-0.0577150725126765,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O18","asymptomatic","fibroblast",-0.173235577872148,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O19","asymptomatic","vsmc",0.149446438647264,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O20","asymptomatic","unassigned",-0.502095306045348,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O21","asymptomatic","vsmc",-0.088640087767515,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O22","asymptomatic","fibroblast",-0.0650539926191641,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O23","asymptomatic","unassigned",0.14240444558758,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P01","asymptomatic","fibroblast",0.240643104101195,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P02","asymptomatic","unassigned",0.0869381078662801,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P04","asymptomatic","unassigned",-0.320361528322834,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P06","asymptomatic","vsmc",-0.314626710829065,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P07","asymptomatic","fibroblast",0.0120460688698689,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P08","asymptomatic","vsmc",0.014936318687037,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P09","asymptomatic","vsmc",-0.366063182349276,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P10","asymptomatic","vsmc",-0.225271783005886,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P11","asymptomatic","vsmc",0.185378921492073,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P12","asymptomatic","vsmc",0.25419735093661,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P13","asymptomatic","vsmc",-0.176947222577991,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P14","asymptomatic","vsmc",-0.461056319316214,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P16","asymptomatic","vsmc",-0.0674493076749889,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P18","asymptomatic","fibroblast",-0.261851142019162,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P19","asymptomatic","fibroblast",0.220827824655355,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P20","asymptomatic","vsmc",0.150920744436213,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P21","asymptomatic","vsmc",-0.0485065274931364,12
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P22","asymptomatic","vsmc",-0.341673778720007,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_A13","asymptomatic","endothelial",0.231735554455095,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_A24","asymptomatic","endothelial",-6.56174010036139e-05,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_B01","asymptomatic","endothelial",0.510098460870751,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_B08","asymptomatic","endothelial",-0.41116507613086,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_B24","asymptomatic","endothelial",-0.180729993317771,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_C01","asymptomatic","macrophage",-0.11254026975588,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_C06","asymptomatic","endothelial",-0.177336560940953,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_C16","asymptomatic","endothelial",0.523429679510672,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_D03","asymptomatic","endothelial",-0.0364767911714391,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_D21","asymptomatic","endothelial",-0.0128838757408776,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E09","asymptomatic","endothelial",0.0503086884414584,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E19","asymptomatic","endothelial",-0.380112216641735,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E21","asymptomatic","macrophage",-0.345650578602934,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E24","asymptomatic","endothelial",0.00255308943341767,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_F18","asymptomatic","macrophage",-0.321491218470902,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G01","asymptomatic","endothelial",-0.259561231848777,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G04","asymptomatic","endothelial",-0.393895438982955,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G05","asymptomatic","endothelial",-0.280872179497538,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G23","asymptomatic","endothelial",-0.327139339913012,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G24","asymptomatic","macrophage",0.515609174444917,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_H03","asymptomatic","endothelial",-0.215846458079153,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_H11","asymptomatic","endothelial",0.566736215454211,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_H16","asymptomatic","endothelial",-0.324866130187332,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I04","asymptomatic","endothelial",-0.159248931242818,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I05","asymptomatic","endothelial",-0.30741810830048,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I07","asymptomatic","macrophage",-0.371435017099385,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I23","asymptomatic","endothelial",-0.152818195444913,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_J09","asymptomatic","endothelial",-0.261642512571235,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_J12","asymptomatic","endothelial",-0.261723130375029,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_K07","asymptomatic","endothelial",-0.367856392270033,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_K15","asymptomatic","macrophage",1.1924922134473,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_K22","asymptomatic","endothelial",-0.193683566354509,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L01","asymptomatic","macrophage",0.160995726570154,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L03","asymptomatic","endothelial",-0.223158479495838,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L07","asymptomatic","endothelial",-0.241130414199868,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L09","asymptomatic","endothelial",-0.424000605642937,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_M01","asymptomatic","endothelial",0.192139377704867,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_M24","asymptomatic","endothelial",-0.473679963684706,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N04","asymptomatic","endothelial",0.336938165708505,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N10","asymptomatic","macrophage",0.343333174625895,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N16","asymptomatic","endothelial",0.293116228666557,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N22","asymptomatic","endothelial",-0.061355914752942,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N23","asymptomatic","endothelial",-0.498991396332365,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_O02","asymptomatic","endothelial",-0.253577284002341,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_O07","asymptomatic","endothelial",0.10831233871205,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_O10","asymptomatic","endothelial",-0.488498865967003,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P02","asymptomatic","endothelial",-0.331300664070582,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P04","asymptomatic","endothelial",-0.140848056670141,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P07","asymptomatic","endothelial",0.144531514820467,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P12","asymptomatic","endothelial",-0.110763894808614,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P19","asymptomatic","endothelial",-0.377973796294351,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P20","asymptomatic","endothelial",-0.247238513366634,12
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P22","asymptomatic","endothelial",-0.43415882768262,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A03","asymptomatic","vsmc",0.0509544494611878,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A08","asymptomatic","fibroblast",-0.180006141766647,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A12","asymptomatic","fibroblast",0.847200293742906,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A15","asymptomatic","fibroblast",0.188930422193191,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B01","asymptomatic","vsmc",-0.597418591833621,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B03","asymptomatic","fibroblast",-0.423330255385817,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B08","asymptomatic","vsmc",0.268021630300656,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B12","asymptomatic","vsmc",-0.329694652364769,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B16","asymptomatic","fibroblast",-0.225993353845196,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B20","asymptomatic","fibroblast",0.332072596294761,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C01","asymptomatic","fibroblast",-0.221850949533148,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C03","asymptomatic","fibroblast",-0.0694641157709544,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C08","asymptomatic","vsmc",-0.297525592236721,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C15","asymptomatic","fibroblast",-0.170424084257493,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C16","asymptomatic","fibroblast",-0.240975453481614,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C22","asymptomatic","fibroblast",-0.278590640704773,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D01","asymptomatic","vsmc",-0.407203314246506,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D03","asymptomatic","fibroblast",-0.212201349384133,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D15","asymptomatic","vsmc",-0.392676857564375,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D18","asymptomatic","fibroblast",-0.0301414281678899,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D21","asymptomatic","vsmc",0.00855467642449839,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D24","asymptomatic","vsmc",0.857841394121685,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E04","asymptomatic","vsmc",-0.241540666021048,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E05","asymptomatic","vsmc",0.110496700148817,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E07","asymptomatic","fibroblast",0.17911479890317,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E08","asymptomatic","fibroblast",-0.220799802575446,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E10","asymptomatic","fibroblast",0.244127709387639,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E12","asymptomatic","fibroblast",0.282152402079267,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E15","asymptomatic","fibroblast",-0.290899818448608,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E21","asymptomatic","fibroblast",0.256701829865992,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F07","asymptomatic","vsmc",-0.0404361695017035,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F08","asymptomatic","fibroblast",0.061614624103298,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F09","asymptomatic","fibroblast",0.1969826605006,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F11","asymptomatic","fibroblast",0.0431915435240949,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F12","asymptomatic","fibroblast",-0.247090739274186,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F15","asymptomatic","fibroblast",0.0184344851724589,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G01","asymptomatic","vsmc",0.0515435633425715,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G07","asymptomatic","fibroblast",-0.212922779167059,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G13","asymptomatic","vsmc",-0.371363675350369,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G23","asymptomatic","vsmc",-0.300262558692563,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H07","asymptomatic","fibroblast",0.357815607338932,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H08","asymptomatic","fibroblast",0.250992130592174,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H09","asymptomatic","vsmc",-0.485013249677473,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H10","asymptomatic","fibroblast",-0.060176765802826,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H15","asymptomatic","fibroblast",0.136231734045518,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H18","asymptomatic","fibroblast",-0.0492674557580636,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H19","asymptomatic","fibroblast",-0.227642252284657,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I03","asymptomatic","vsmc",-0.391364189511378,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I07","asymptomatic","vsmc",-0.311637417350902,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I15","asymptomatic","fibroblast",0.0890402244707153,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I17","asymptomatic","vsmc",-0.076236095363225,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I19","asymptomatic","vsmc",-0.319598339520959,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J07","asymptomatic","fibroblast",0.488903012545147,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J08","asymptomatic","fibroblast",-0.0507335956492873,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J09","asymptomatic","fibroblast",0.0585658880070836,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J10","asymptomatic","fibroblast",-0.289095454381034,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J18","asymptomatic","fibroblast",-0.0664122674208293,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K12","asymptomatic","fibroblast",-0.232748173672976,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K15","asymptomatic","vsmc",-0.352626839792999,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K16","asymptomatic","vsmc",-0.606270877318259,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K22","asymptomatic","fibroblast",0.500081765597489,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L04","asymptomatic","fibroblast",0.221194970238772,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L07","asymptomatic","vsmc",0.432394317164092,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L09","asymptomatic","fibroblast",0.437940177469616,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L12","asymptomatic","fibroblast",-0.0391765108680117,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L14","asymptomatic","vsmc",0.130650060822315,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L15","asymptomatic","fibroblast",0.323664227884225,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L17","asymptomatic","fibroblast",0.0703488062763872,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L18","asymptomatic","fibroblast",-0.0161488694256919,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L19","asymptomatic","vsmc",-0.477223627831001,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L21","asymptomatic","fibroblast",0.0211519479311255,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M01","asymptomatic","fibroblast",0.527898115222109,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M04","asymptomatic","fibroblast",-0.157812327063361,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M07","asymptomatic","fibroblast",-0.239274941264822,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M10","asymptomatic","fibroblast",-0.161394838889695,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M11","asymptomatic","vsmc",-0.546701499740045,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M12","asymptomatic","fibroblast",0.109030413711874,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M15","asymptomatic","vsmc",-0.4106222681531,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M16","asymptomatic","vsmc",-0.137025753527111,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M19","asymptomatic","fibroblast",0.0778540687864073,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M24","asymptomatic","fibroblast",-0.366881294329782,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N07","asymptomatic","fibroblast",-0.133535101467681,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N14","asymptomatic","fibroblast",-0.039841018724473,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N15","asymptomatic","vsmc",-0.126063781448107,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N17","asymptomatic","fibroblast",-0.344654975840938,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N19","asymptomatic","fibroblast",0.520994877220073,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O02","asymptomatic","vsmc",-0.0600723120568825,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O12","asymptomatic","fibroblast",0.0717135464403887,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O17","asymptomatic","vsmc",-0.0511762704008274,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O18","asymptomatic","fibroblast",-0.147594864686066,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O19","asymptomatic","fibroblast",0.511505444733686,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P04","asymptomatic","fibroblast",-0.168134076003227,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P10","asymptomatic","fibroblast",0.0175456218785413,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P15","asymptomatic","fibroblast",0.326987401452727,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P17","asymptomatic","vsmc",-0.384966325877336,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P19","asymptomatic","fibroblast",0.21931033154681,12
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P22","asymptomatic","vsmc",-0.0997199768270856,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A01","asymptomatic","unassigned",0.23812295238962,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A02","asymptomatic","vsmc",0.141564780636719,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A03","asymptomatic","macrophage",-0.130549909014132,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A04","asymptomatic","macrophage",0.297583490150665,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A05","asymptomatic","macrophage",0.219530779991882,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A06","asymptomatic","macrophage",0.657823327198883,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A07","asymptomatic","macrophage",-0.228865006780754,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A08","asymptomatic","macrophage",-0.131499071244627,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A09","asymptomatic","fibroblast",0.106575918849041,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A10","asymptomatic","macrophage",-0.0542624901269985,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A12","asymptomatic","unassigned",0.127129675144634,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A13","asymptomatic","macrophage",-0.117260463751551,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A14","asymptomatic","macrophage",-0.358564636217739,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A17","asymptomatic","macrophage",-0.279975816970048,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A18","asymptomatic","fibroblast",-0.0279719217807401,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A19","asymptomatic","macrophage",0.00120288679872568,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A20","asymptomatic","macrophage",-0.497274334756074,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A21","asymptomatic","fibroblast",0.304457744706933,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A22","asymptomatic","macrophage",0.409977258572362,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A23","asymptomatic","macrophage",0.313442011701306,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A24","asymptomatic","fibroblast",0.399825670962585,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B01","asymptomatic","vsmc",-0.260997587179547,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B02","asymptomatic","macrophage",-0.133965392900406,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B03","asymptomatic","macrophage",-0.510388049767248,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B04","asymptomatic","macrophage",0.507800682742772,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B06","asymptomatic","fibroblast",0.454602936793737,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B07","asymptomatic","macrophage",-0.344114642991417,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B08","asymptomatic","macrophage",0.417534490292799,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B09","asymptomatic","macrophage",-0.290907056359666,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B10","asymptomatic","macrophage",0.808305343083364,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B11","asymptomatic","macrophage",-0.103096520415896,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B12","asymptomatic","macrophage",0.182689398935253,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B13","asymptomatic","fibroblast",-0.101881019501692,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B14","asymptomatic","macrophage",-0.213800777227758,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B16","asymptomatic","vsmc",-0.539885527323806,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B17","asymptomatic","fibroblast",-0.305975654954001,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B19","asymptomatic","macrophage",0.0226981566770439,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B20","asymptomatic","fibroblast",-0.00771987842235743,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B21","asymptomatic","macrophage",-0.123522969576727,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B22","asymptomatic","macrophage",-0.337236743808666,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B23","asymptomatic","fibroblast",0.380343631487079,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B24","asymptomatic","macrophage",-0.13791440946101,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C01","asymptomatic","endothelial",0.145649849151538,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C02","asymptomatic","macrophage",-0.238496474923412,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C03","asymptomatic","unassigned",-0.321537763292346,12
"GSM8121896_athero_human_3.txt.gz","Plate_547s_C04","asymptomatic","fibroblast",0.787095791652038,12
