"file","cell","group","major_cell_type","subcluster","vsmc_score","contractile_vsmc_score","noncontractile_vsmc_score"
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E08","asymptomatic","vsmc","vsmc_S2",0.962162494173407,0.688224919658616,1.22760961371033
"GSM8121894_athero_human_1.txt.gz","Plate_732s_B10","asymptomatic","vsmc","vsmc_S3",2.25773305429152,1.9040758222782,0.120229842636787
"GSM8121894_athero_human_1.txt.gz","Plate_732s_B16","asymptomatic","vsmc","vsmc_S2",1.57730076075912,1.60005556331332,0.461577719948323
"GSM8121894_athero_human_1.txt.gz","Plate_732s_C04","asymptomatic","vsmc","vsmc_S3",2.17084862309153,2.09003848724385,0.0432443131718986
"GSM8121894_athero_human_1.txt.gz","Plate_732s_C10","asymptomatic","vsmc","vsmc_S2",1.32920945065521,0.985734399269982,0.221645611845902
"GSM8121894_athero_human_1.txt.gz","Plate_732s_C15","asymptomatic","vsmc","vsmc_S2",1.65278461444282,1.66705592779316,0.432291490922328
"GSM8121894_athero_human_1.txt.gz","Plate_732s_C16","asymptomatic","vsmc","vsmc_S3",2.28982232735893,2.127615191495,0.382027716107714
"GSM8121894_athero_human_1.txt.gz","Plate_732s_D02","asymptomatic","vsmc","vsmc_S3",2.06729190815029,1.80509464248135,0.607521597867052
"GSM8121894_athero_human_1.txt.gz","Plate_732s_D05","asymptomatic","vsmc","vsmc_S3",2.09961667900452,2.01356494829047,0.347801970773119
"GSM8121894_athero_human_1.txt.gz","Plate_732s_D09","asymptomatic","vsmc","vsmc_S2",0.959470243190762,0.725551559123744,0.144439314880411
"GSM8121894_athero_human_1.txt.gz","Plate_732s_D12","asymptomatic","vsmc","vsmc_S3",2.21201257126215,2.07683614387201,0.397383996236773
"GSM8121894_athero_human_1.txt.gz","Plate_732s_D16","asymptomatic","vsmc","vsmc_S2",0.838698480405742,0.603753631508553,0.694756799345416
"GSM8121894_athero_human_1.txt.gz","Plate_732s_D22","asymptomatic","vsmc","vsmc_S2",1.5680568523707,1.48827970593981,0.137505288547332
"GSM8121894_athero_human_1.txt.gz","Plate_732s_E04","asymptomatic","vsmc","vsmc_S2",1.29572450448972,1.11954975354572,0.0949864783937302
"GSM8121894_athero_human_1.txt.gz","Plate_732s_E05","asymptomatic","vsmc","vsmc_S3",2.65208831647288,2.4352269314792,0.249648799623013
"GSM8121894_athero_human_1.txt.gz","Plate_732s_E15","asymptomatic","vsmc","vsmc_S2",1.56746995413756,1.45000988826341,0.487285828833882
"GSM8121894_athero_human_1.txt.gz","Plate_732s_E19","asymptomatic","vsmc","vsmc_S3",1.90112714392993,1.62134099982676,0.411573779357566
"GSM8121894_athero_human_1.txt.gz","Plate_732s_E22","asymptomatic","vsmc","vsmc_S3",1.99107411633265,1.74003967282655,0.305351087524459
"GSM8121894_athero_human_1.txt.gz","Plate_732s_F05","asymptomatic","vsmc","vsmc_S2",1.51427603451192,1.15409036670864,0.380411707803665
"GSM8121894_athero_human_1.txt.gz","Plate_732s_F06","asymptomatic","vsmc","vsmc_S2",1.83304454454541,1.48092343633661,0.4774124650326
"GSM8121894_athero_human_1.txt.gz","Plate_732s_F07","asymptomatic","vsmc","vsmc_S3",2.169680874453,1.8156119375664,0.037404463674954
"GSM8121894_athero_human_1.txt.gz","Plate_732s_F08","asymptomatic","vsmc","vsmc_S3",2.41518116527636,1.99903374367049,0.421550373179923
"GSM8121894_athero_human_1.txt.gz","Plate_732s_F11","asymptomatic","vsmc","vsmc_S2",1.3541070762603,1.35815782776333,0.390031435035818
"GSM8121894_athero_human_1.txt.gz","Plate_732s_F19","asymptomatic","vsmc","vsmc_S2",1.51020761009754,1.46844739465794,0.225705158308091
"GSM8121894_athero_human_1.txt.gz","Plate_732s_G09","asymptomatic","vsmc","vsmc_S3",2.19549554303483,1.87866297574707,0.0786987521072405
"GSM8121894_athero_human_1.txt.gz","Plate_732s_G10","asymptomatic","vsmc","vsmc_S3",2.37813826775141,2.12320111365709,0.272602964396389
"GSM8121894_athero_human_1.txt.gz","Plate_732s_G14","asymptomatic","vsmc","vsmc_S2",0.8542344966624,0.609612396712104,0.797333431547316
"GSM8121894_athero_human_1.txt.gz","Plate_732s_G16","asymptomatic","vsmc","vsmc_S2",1.46425666084357,1.19434480096769,0.316804396913463
"GSM8121894_athero_human_1.txt.gz","Plate_732s_H04","asymptomatic","vsmc","vsmc_S3",2.28847704433335,2.02497562505135,0.12745227971369
"GSM8121894_athero_human_1.txt.gz","Plate_732s_H14","asymptomatic","vsmc","vsmc_S3",2.57291741947753,2.33906985231216,0.207178720795924
"GSM8121894_athero_human_1.txt.gz","Plate_732s_H15","asymptomatic","vsmc","vsmc_S3",1.80197415994271,1.64700566444754,0.136209409065194
"GSM8121894_athero_human_1.txt.gz","Plate_732s_H17","asymptomatic","vsmc","vsmc_S2",1.13535754336923,0.857037113982317,0.423881158219917
"GSM8121894_athero_human_1.txt.gz","Plate_732s_H23","asymptomatic","vsmc","vsmc_S2",1.83936873235148,1.54177953760855,0.336848936914975
"GSM8121894_athero_human_1.txt.gz","Plate_732s_J04","asymptomatic","vsmc","vsmc_S2",1.49110155236617,1.53741807029331,0.433678949296714
"GSM8121894_athero_human_1.txt.gz","Plate_732s_J05","asymptomatic","vsmc","vsmc_S3",2.25152925323204,2.07364303650443,0.25849700470597
"GSM8121894_athero_human_1.txt.gz","Plate_732s_J07","asymptomatic","vsmc","vsmc_S2",1.46593215480727,1.38142900275014,-0.0540510218109602
"GSM8121894_athero_human_1.txt.gz","Plate_732s_J13","asymptomatic","vsmc","vsmc_S3",2.33176141656322,1.98018567596329,0.558471318469646
"GSM8121894_athero_human_1.txt.gz","Plate_732s_J18","asymptomatic","vsmc","vsmc_S3",2.18475159299672,2.00928054279063,-0.0309706358025952
"GSM8121894_athero_human_1.txt.gz","Plate_732s_J19","asymptomatic","vsmc","vsmc_S1",0.886922663320113,0.697224208695595,-0.0935768893989045
"GSM8121894_athero_human_1.txt.gz","Plate_732s_J21","asymptomatic","vsmc","vsmc_S3",2.36064329728958,1.80779806778255,0.355850678058471
"GSM8121894_athero_human_1.txt.gz","Plate_732s_K05","asymptomatic","vsmc","vsmc_S3",2.21183444913015,3.06214527577008,0.115904371873561
"GSM8121894_athero_human_1.txt.gz","Plate_732s_K06","asymptomatic","vsmc","vsmc_S2",1.32416550307534,1.37811785096617,0.217624400675256
"GSM8121894_athero_human_1.txt.gz","Plate_732s_K07","asymptomatic","vsmc","vsmc_S3",2.06462789730708,1.89436174273176,0.420327721012404
"GSM8121894_athero_human_1.txt.gz","Plate_732s_K12","asymptomatic","vsmc","vsmc_S2",1.33683875270489,1.01074556498424,0.354110146695088
"GSM8121894_athero_human_1.txt.gz","Plate_732s_K18","asymptomatic","vsmc","vsmc_S3",1.76053008074461,2.97967347911677,0.750904241378798
"GSM8121894_athero_human_1.txt.gz","Plate_732s_L05","asymptomatic","vsmc","vsmc_S3",2.20282283820298,1.87843697652752,0.34374412030418
"GSM8121894_athero_human_1.txt.gz","Plate_732s_L07","asymptomatic","vsmc","vsmc_S3",1.86107900426751,1.68770477960871,0.297062334283299
"GSM8121894_athero_human_1.txt.gz","Plate_732s_L11","asymptomatic","vsmc","vsmc_S3",2.43621879150634,2.10778027300699,0.189610462926549
"GSM8121894_athero_human_1.txt.gz","Plate_732s_L18","asymptomatic","vsmc","vsmc_S3",2.31258198779079,2.00806188056108,0.213769815236232
"GSM8121894_athero_human_1.txt.gz","Plate_732s_L23","asymptomatic","vsmc","vsmc_S2",0.873703303132875,0.633566281793165,0.255466739914689
"GSM8121894_athero_human_1.txt.gz","Plate_732s_M07","asymptomatic","vsmc","vsmc_S3",2.02928752673572,1.9221286009615,0.0922131011927614
"GSM8121894_athero_human_1.txt.gz","Plate_732s_M08","asymptomatic","vsmc","vsmc_S3",2.21919959767437,1.68353414717436,0.438807900591405
"GSM8121894_athero_human_1.txt.gz","Plate_732s_M09","asymptomatic","vsmc","vsmc_S1",1.11346991334812,0.815951378449626,-0.0467682042611703
"GSM8121894_athero_human_1.txt.gz","Plate_732s_M11","asymptomatic","vsmc","vsmc_S3",1.88749156754376,1.77375646058381,0.489606932065528
"GSM8121894_athero_human_1.txt.gz","Plate_732s_M14","asymptomatic","vsmc","vsmc_S2",1.75612396793274,1.51859412806801,0.391104536476551
"GSM8121894_athero_human_1.txt.gz","Plate_732s_M22","asymptomatic","vsmc","vsmc_S3",1.60736401016507,1.53419047219429,0.0404567655948566
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N03","asymptomatic","vsmc","vsmc_S3",1.67840120720215,1.71328010592157,0.145181074004257
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N05","asymptomatic","vsmc","vsmc_S3",2.21234696877531,1.9756452961077,0.147077505504902
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N07","asymptomatic","vsmc","vsmc_S3",2.61817777974796,2.35322939929959,0.0763060386508865
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N08","asymptomatic","vsmc","vsmc_S2",1.52871949709729,1.16005141447826,0.0552692885787996
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N12","asymptomatic","vsmc","vsmc_S3",2.28821460128826,2.05310777037629,0.184197551985591
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N16","asymptomatic","vsmc","vsmc_S3",2.32945486950483,3.27810060068305,0.0266511188531116
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N18","asymptomatic","vsmc","vsmc_S2",1.23792882869622,1.2094840786972,0.156167503137659
"GSM8121894_athero_human_1.txt.gz","Plate_732s_N24","asymptomatic","vsmc","vsmc_S2",1.11879495209285,0.869685941861853,0.289509860063961
"GSM8121894_athero_human_1.txt.gz","Plate_732s_O04","asymptomatic","vsmc","vsmc_S3",2.08681608302735,1.89348993686164,0.315616566058013
"GSM8121894_athero_human_1.txt.gz","Plate_732s_O05","asymptomatic","vsmc","vsmc_S2",1.17066762862181,1.10781065888691,0.615884631075127
"GSM8121894_athero_human_1.txt.gz","Plate_732s_O06","asymptomatic","vsmc","vsmc_S2",1.18139337822182,0.872303167533713,0.376474666866481
"GSM8121894_athero_human_1.txt.gz","Plate_732s_O07","asymptomatic","vsmc","vsmc_S3",1.83923475305547,1.76300104881184,0.0859960023919413
"GSM8121894_athero_human_1.txt.gz","Plate_732s_O12","asymptomatic","vsmc","vsmc_S3",2.25157564793576,1.69110181702934,0.362682279184699
"GSM8121894_athero_human_1.txt.gz","Plate_732s_O19","asymptomatic","vsmc","vsmc_S3",2.36856360368495,2.22445804599123,-0.0685860683432147
"GSM8121894_athero_human_1.txt.gz","Plate_732s_O24","asymptomatic","vsmc","vsmc_S2",1.96411208517912,1.55238025716853,0.602530352688285
"GSM8121894_athero_human_1.txt.gz","Plate_732s_P05","asymptomatic","vsmc","vsmc_S3",2.13431680263589,1.71323718409881,0.0605704322947134
"GSM8121894_athero_human_1.txt.gz","Plate_732s_P06","asymptomatic","vsmc","vsmc_S2",0.482094729911596,0.362197967530692,0.356784174851318
"GSM8121894_athero_human_1.txt.gz","Plate_732s_P07","asymptomatic","vsmc","vsmc_S3",1.47859158104937,1.74569545939803,0.0695001989194094
"GSM8121894_athero_human_1.txt.gz","Plate_732s_P11","asymptomatic","vsmc","vsmc_S2",1.07985397089784,0.785882652730653,0.194976551072658
"GSM8121894_athero_human_1.txt.gz","Plate_732s_P13","asymptomatic","vsmc","vsmc_S2",0.886509825116798,0.643488390923312,0.20516973005948
"GSM8121894_athero_human_1.txt.gz","Plate_733s_A11","asymptomatic","vsmc","vsmc_S1",0.786524122894495,0.551617297552795,-0.191998290486403
"GSM8121894_athero_human_1.txt.gz","Plate_733s_B08","asymptomatic","vsmc","vsmc_S2",1.57330715967454,1.16820060812992,-0.0253739087133055
"GSM8121894_athero_human_1.txt.gz","Plate_733s_B13","asymptomatic","vsmc","vsmc_S3",2.1762346202705,2.18910562694259,-0.200607824073141
"GSM8121894_athero_human_1.txt.gz","Plate_733s_B19","asymptomatic","vsmc","vsmc_S3",1.37626697143983,3.52636617538674,-0.297464597971362
"GSM8121894_athero_human_1.txt.gz","Plate_733s_B20","asymptomatic","vsmc","vsmc_S3",2.32134102097307,2.14333402630269,-0.0227574428998564
"GSM8121894_athero_human_1.txt.gz","Plate_733s_G14","asymptomatic","vsmc","vsmc_S2",1.52248983861233,1.39710920064132,0.476787028561162
"GSM8121894_athero_human_1.txt.gz","Plate_733s_M02","asymptomatic","vsmc","vsmc_S2",1.37019713055294,1.42070117108697,-0.0385258109395062
"GSM8121894_athero_human_1.txt.gz","Plate_733s_O15","asymptomatic","vsmc","vsmc_S1",0.282509471219817,0.420813907938518,-0.201763675977552
"GSM8121894_athero_human_1.txt.gz","Plate_733s_P14","asymptomatic","vsmc","vsmc_S2",1.40874206479826,1.03556458570017,0.340209324025984
"GSM8121895_athero_human_2.txt.gz","Plate_170s_N08","asymptomatic","vsmc","vsmc_S1",1.09421636623583,0.758833035983537,-0.138463999514576
"GSM8121895_athero_human_2.txt.gz","Plate_171s_A05","asymptomatic","vsmc","vsmc_S1",1.12610009810793,0.78363149410628,-0.612343750963743
"GSM8121895_athero_human_2.txt.gz","Plate_171s_A07","asymptomatic","vsmc","vsmc_S2",1.00839340913137,0.955971320916275,0.224580569789365
"GSM8121895_athero_human_2.txt.gz","Plate_171s_A08","asymptomatic","vsmc","vsmc_S1",0.285287441369623,0.244966773981605,0.0120263152379062
"GSM8121895_athero_human_2.txt.gz","Plate_171s_A09","asymptomatic","vsmc","vsmc_S2",0.926413369837762,0.926694171881593,0.0860371643729319
"GSM8121895_athero_human_2.txt.gz","Plate_171s_A10","asymptomatic","vsmc","vsmc_S2",1.12426695999086,0.984768170215597,0.098881415576217
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B03","asymptomatic","vsmc","vsmc_S2",0.620852002841276,0.557949819746471,0.214911452241097
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B05","asymptomatic","vsmc","vsmc_S1",0.446818994253986,0.475895790724695,-0.258168926751443
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B09","asymptomatic","vsmc","vsmc_S1",0.660117819942485,0.687395817868598,-0.0243667776242386
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B10","asymptomatic","vsmc","vsmc_S1",0.630400490067125,0.529353910571159,-0.0735806529039799
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B18","asymptomatic","vsmc","vsmc_S1",0.921548098400146,0.924604605517724,0.0645932280489766
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B19","asymptomatic","vsmc","vsmc_S2",0.974205840602117,0.686886395977594,0.129997063200177
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B22","asymptomatic","vsmc","vsmc_S2",1.1050171573702,0.767233651310274,0.229241998647014
"GSM8121895_athero_human_2.txt.gz","Plate_171s_B23","asymptomatic","vsmc","vsmc_S1",0.586600469411904,0.696812646931433,0.0167656258803454
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C06","asymptomatic","vsmc","vsmc_S1",1.1590839805873,0.809285624923569,-0.397104305617909
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C08","asymptomatic","vsmc","vsmc_S2",0.936746732649205,0.796405631819424,0.394123094429397
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C09","asymptomatic","vsmc","vsmc_S1",0.851519341786853,0.972976311190318,0.031160747779366
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C10","asymptomatic","vsmc","vsmc_S2",1.25605124447971,0.922234658648856,0.0815342827086353
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C11","asymptomatic","vsmc","vsmc_S1",1.12656416385061,0.991574145427522,-0.135393061966628
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C12","asymptomatic","vsmc","vsmc_S1",0.792913236566537,0.598688573611929,-0.139335841060509
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C13","asymptomatic","vsmc","vsmc_S2",1.15644867800254,0.882046713186084,0.0952576071415689
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C14","asymptomatic","vsmc","vsmc_S1",1.08295644259322,1.11242414896932,-0.362076995508612
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C15","asymptomatic","vsmc","vsmc_S2",1.11679096913983,1.12780161466604,0.232807993919888
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C17","asymptomatic","vsmc","vsmc_S1",0.533657791795183,0.325384875603866,-0.148642066344247
"GSM8121895_athero_human_2.txt.gz","Plate_171s_C22","asymptomatic","vsmc","vsmc_S1",0.710250337061401,0.742859211278649,-0.125451474841228
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D04","asymptomatic","vsmc","vsmc_S1",0.964240028715204,0.897896001638662,0.0253386938706197
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D05","asymptomatic","vsmc","vsmc_S1",0.563312378567051,0.633627293347813,-0.145670410942638
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D06","asymptomatic","vsmc","vsmc_S2",0.985897073091711,0.709438731589185,0.126967661816234
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D07","asymptomatic","vsmc","vsmc_S2",1.07347459142289,0.742700544462364,0.323561980843831
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D09","asymptomatic","vsmc","vsmc_S1",0.466540247691486,0.270640499337938,-0.13905895629425
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D11","asymptomatic","vsmc","vsmc_S1",1.21074973979271,0.849470104305559,-0.390152840854071
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D14","asymptomatic","vsmc","vsmc_S2",0.912417039831549,0.758163407381675,0.146458924970518
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D15","asymptomatic","vsmc","vsmc_S1",1.06828426448136,1.09131033139509,-0.255945541518853
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D20","asymptomatic","vsmc","vsmc_S1",0.308381719330682,0.288349319866751,-0.0361493703694839
"GSM8121895_athero_human_2.txt.gz","Plate_171s_D23","asymptomatic","vsmc","vsmc_S1",0.636287451145643,0.470498364065685,-0.363977615269289
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E02","asymptomatic","vsmc","vsmc_S2",1.11443241303246,0.935849216137018,0.280410010377404
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E07","asymptomatic","vsmc","vsmc_S2",0.65897311155925,0.420310504568421,0.294741316714869
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E10","asymptomatic","vsmc","vsmc_S1",0.704203077344759,0.633855310897052,-0.214893404405948
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E12","asymptomatic","vsmc","vsmc_S2",1.079616230591,0.965460785088573,0.0668748464176691
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E14","asymptomatic","vsmc","vsmc_S1",1.07986794313361,1.08724659553134,-0.0655782168398024
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E16","asymptomatic","vsmc","vsmc_S1",1.07018883337599,0.971596692167449,0.0319304250627134
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E18","asymptomatic","vsmc","vsmc_S1",0.667833603431861,0.478721075626669,-0.244076856726327
"GSM8121895_athero_human_2.txt.gz","Plate_171s_E20","asymptomatic","vsmc","vsmc_S2",1.29757253229232,0.929551722672675,0.24683648918688
"GSM8121895_athero_human_2.txt.gz","Plate_171s_F05","asymptomatic","vsmc","vsmc_S1",0.646077252069486,0.673233852662662,-0.084532959774587
"GSM8121895_athero_human_2.txt.gz","Plate_171s_F06","asymptomatic","vsmc","vsmc_S1",0.863087750500958,0.760154482212049,0.0437723117588877
"GSM8121895_athero_human_2.txt.gz","Plate_171s_F09","asymptomatic","vsmc","vsmc_S2",1.21478821253703,1.17348343314685,0.157260025633692
"GSM8121895_athero_human_2.txt.gz","Plate_171s_F12","asymptomatic","vsmc","vsmc_S2",1.2070584259886,1.181777591197,0.0397041935768215
"GSM8121895_athero_human_2.txt.gz","Plate_171s_F14","asymptomatic","vsmc","vsmc_S1",0.502568685842995,0.540454242003769,0.0803898774150959
"GSM8121895_athero_human_2.txt.gz","Plate_171s_F20","asymptomatic","vsmc","vsmc_S1",0.767824688948266,0.851600097289688,-0.163443006292856
"GSM8121895_athero_human_2.txt.gz","Plate_171s_F24","asymptomatic","vsmc","vsmc_S2",1.25427374417525,0.887374300806151,0.288286685416472
"GSM8121895_athero_human_2.txt.gz","Plate_171s_G03","asymptomatic","vsmc","vsmc_S1",0.273247778434214,0.312508304752143,0.222648900561046
"GSM8121895_athero_human_2.txt.gz","Plate_171s_G08","asymptomatic","vsmc","vsmc_S1",0.871865048500415,0.800309042766658,0.0884018257239685
"GSM8121895_athero_human_2.txt.gz","Plate_171s_G14","asymptomatic","vsmc","vsmc_S1",0.319917628302876,0.38901670403334,0.00329003898358969
"GSM8121895_athero_human_2.txt.gz","Plate_171s_G21","asymptomatic","vsmc","vsmc_S1",0.45860000752168,0.264464756983644,-0.234160675935936
"GSM8121895_athero_human_2.txt.gz","Plate_171s_G22","asymptomatic","vsmc","vsmc_S2",1.0924551015299,0.947860458850451,0.197833543977089
"GSM8121895_athero_human_2.txt.gz","Plate_171s_G23","asymptomatic","vsmc","vsmc_S1",0.859790081360875,0.807449254221536,-0.0680312967294807
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H02","asymptomatic","vsmc","vsmc_S1",1.42711658902536,1.30052128065393,-0.273624877831205
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H05","asymptomatic","vsmc","vsmc_S1",0.813599754746997,0.724948467929049,0.00468162260565757
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H06","asymptomatic","vsmc","vsmc_S1",0.960756959588477,0.65503127525782,-0.0805269731317004
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H08","asymptomatic","vsmc","vsmc_S2",0.425353350122014,1.60325315758121,0.569669614913619
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H11","asymptomatic","vsmc","vsmc_S2",1.16171761404499,1.04608591508083,0.384304559196314
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H15","asymptomatic","vsmc","vsmc_S1",0.649201748696446,0.412710555675129,-0.0309169357505685
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H16","asymptomatic","vsmc","vsmc_S1",1.24317429282711,0.874689201110093,-0.0960476450721253
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H20","asymptomatic","vsmc","vsmc_S2",0.907464677186453,0.895452968947687,0.257455635962115
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H23","asymptomatic","vsmc","vsmc_S1",0.535877467401683,0.564323981774461,-0.0234168103387549
"GSM8121895_athero_human_2.txt.gz","Plate_171s_H24","asymptomatic","vsmc","vsmc_S2",0.972722629359419,0.717368479915719,0.536681767603332
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I02","asymptomatic","vsmc","vsmc_S1",0.617401589351415,0.632595812278543,0.0270735650651644
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I03","asymptomatic","vsmc","vsmc_S1",0.461261424912273,0.266534748287439,0.156269782027714
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I06","asymptomatic","vsmc","vsmc_S1",0.555717525106828,0.601071228212235,0.0792394221573304
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I07","asymptomatic","vsmc","vsmc_S2",0.802479354338198,0.650439174627988,0.59362222520583
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I08","asymptomatic","vsmc","vsmc_S1",0.78523673179185,0.678050301055114,-0.204053346790725
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I09","asymptomatic","vsmc","vsmc_S1",0.861332666904443,0.8778869383314,-0.143308831797154
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I14","asymptomatic","vsmc","vsmc_S2",0.995122576223862,0.891846023592037,0.382410888452196
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I17","asymptomatic","vsmc","vsmc_S1",0.632798841944235,0.548249760727487,-0.154537225974255
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I18","asymptomatic","vsmc","vsmc_S1",0.998189876889875,0.980168517026791,-0.0704407188328971
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I20","asymptomatic","vsmc","vsmc_S1",1.14663223539197,1.00179399807815,-0.0617364902246176
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I21","asymptomatic","vsmc","vsmc_S1",0.865522824922255,0.935039848023004,-0.10614012716569
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I22","asymptomatic","vsmc","vsmc_S1",0.188100059280462,0.0628907355686616,-0.373451122046017
"GSM8121895_athero_human_2.txt.gz","Plate_171s_I23","asymptomatic","vsmc","vsmc_S1",0.388836705926458,0.503866580298777,-0.129969946209165
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J01","asymptomatic","vsmc","vsmc_S1",0.85396170977871,0.784534486642325,-0.340072685382884
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J02","asymptomatic","vsmc","vsmc_S2",1.03129303051761,1.06324940159021,0.105889874684771
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J03","asymptomatic","vsmc","vsmc_S1",1.12967922060379,0.786415256047511,0.0248162684002622
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J04","asymptomatic","vsmc","vsmc_S1",1.23534598217359,0.86860051504624,-0.317898035175958
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J08","asymptomatic","vsmc","vsmc_S1",-0.0769940862107325,-0.148196330003655,-0.238012970398617
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J18","asymptomatic","vsmc","vsmc_S1",1.06670582278503,1.53959122721487,-0.157397265433302
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J22","asymptomatic","vsmc","vsmc_S1",0.678298521842057,0.671105495923924,-0.171234044332091
"GSM8121895_athero_human_2.txt.gz","Plate_171s_J23","asymptomatic","vsmc","vsmc_S1",0.849939821632884,0.795762829712153,0.0960171791850295
"GSM8121895_athero_human_2.txt.gz","Plate_171s_K02","asymptomatic","vsmc","vsmc_S1",0.859831833007324,0.871688423364264,-0.137032327436356
"GSM8121895_athero_human_2.txt.gz","Plate_171s_K05","asymptomatic","vsmc","vsmc_S1",0.532542107295707,0.328633683403043,-0.17209065451137
"GSM8121895_athero_human_2.txt.gz","Plate_171s_K09","asymptomatic","vsmc","vsmc_S2",0.699414552296553,0.483691092612283,0.242108353526469
"GSM8121895_athero_human_2.txt.gz","Plate_171s_K17","asymptomatic","vsmc","vsmc_S1",0.937501168469527,1.02409612787424,-0.0626693512541832
"GSM8121895_athero_human_2.txt.gz","Plate_171s_K23","asymptomatic","vsmc","vsmc_S1",0.740912230127663,0.794530288132999,0.11015983589001
"GSM8121895_athero_human_2.txt.gz","Plate_171s_L03","asymptomatic","vsmc","vsmc_S2",1.26664310214014,1.97950469765421,0.358523859395057
"GSM8121895_athero_human_2.txt.gz","Plate_171s_L07","asymptomatic","vsmc","vsmc_S1",0.988931966941331,0.685726528509916,-0.4432342190218
"GSM8121895_athero_human_2.txt.gz","Plate_171s_L09","asymptomatic","vsmc","vsmc_S1",1.05445236241916,0.776469212024687,0.0226695779066176
"GSM8121895_athero_human_2.txt.gz","Plate_171s_L11","asymptomatic","vsmc","vsmc_S2",1.29694262966608,1.03640256533046,0.197540369466509
"GSM8121895_athero_human_2.txt.gz","Plate_171s_L12","asymptomatic","vsmc","vsmc_S2",1.21667637329911,1.10684290684238,0.0140962062691895
"GSM8121895_athero_human_2.txt.gz","Plate_171s_L20","asymptomatic","vsmc","vsmc_S1",0.629132847498744,0.681426725245133,-0.0506616367082549
"GSM8121895_athero_human_2.txt.gz","Plate_171s_L21","asymptomatic","vsmc","vsmc_S2",0.503799962153813,0.583522441892161,0.552276935532655
