"file","cell","group","major_cell_type","sc_cluster","PC1","PC2"
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F12","asymptomatic","macrophage","C5",-20.1957874965312,-0.743412491350698
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F13","asymptomatic","macrophage","C4",-12.6977954126623,-13.3896959887905
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F14","asymptomatic","fibroblast","C10",15.456452328467,9.83068348882641
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F16","asymptomatic","fibroblast","C2",20.3452778732647,-0.652027139476098
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F17","asymptomatic","vsmc","C2",17.7456383394585,-2.86197901855711
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F19","asymptomatic","vsmc","C2",19.7974155473688,-1.37612856850245
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F20","asymptomatic","vsmc","C2",18.8159176874985,-3.64485758241093
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F21","asymptomatic","macrophage","C4",-17.2041161507811,-4.30162656382587
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F22","asymptomatic","fibroblast","C10",5.69570479309942,2.11550793895488
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F23","asymptomatic","vsmc","C2",19.382717761932,-3.29975062146432
"GSM8121906_athero_human_13.txt.gz","Plate_589s_F24","asymptomatic","fibroblast","C10",15.8630746562533,4.19806904072376
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G01","asymptomatic","macrophage","C4",-13.5772067659059,-12.0722502332462
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G02","asymptomatic","macrophage","C9",-18.491749990384,-4.66401201733475
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G03","asymptomatic","vsmc","C2",17.0035081665022,-3.93598221481117
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G04","asymptomatic","vsmc","C2",15.9298725601022,-1.20839599217996
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G05","asymptomatic","macrophage","C3",-16.9357633957733,-1.87014344581876
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G06","asymptomatic","fibroblast","C7",11.8001329721164,-7.18815796126985
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G07","asymptomatic","macrophage","C3",-19.8928575744146,-0.713902566172952
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G08","asymptomatic","fibroblast","C10",16.3459784055935,0.36554604637349
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G10","asymptomatic","endothelial","C6",9.58013222981419,15.5757393075274
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G11","asymptomatic","macrophage","C3",-18.5032304760645,-3.24027540187619
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G12","asymptomatic","macrophage","C4",-12.4719186470518,-12.5507258196154
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G13","asymptomatic","macrophage","C3",-19.2322141007994,1.72729390540553
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G14","asymptomatic","vsmc","C2",16.3501386533993,-7.84572438849862
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G15","asymptomatic","macrophage","C5",-22.107050030899,1.14120472954369
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G16","asymptomatic","fibroblast","C10",15.5967354838708,-1.7923060716277
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G17","asymptomatic","vsmc","C2",19.1986496960518,-0.9320119846397
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G18","asymptomatic","vsmc","C2",18.4819999765302,-0.586560372361758
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G20","asymptomatic","macrophage","C4",-17.0031127716937,-7.31629456361219
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G21","asymptomatic","vsmc","C2",17.8331205015535,-1.21114191153164
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G23","asymptomatic","macrophage","C9",-20.2719267409884,-7.71861808425216
"GSM8121906_athero_human_13.txt.gz","Plate_589s_G24","asymptomatic","vsmc","C2",17.1287810038273,-1.03465022823934
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H01","asymptomatic","vsmc","C2",17.2859312198673,-1.46094913905333
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H02","asymptomatic","vsmc","C2",17.4807114455012,-2.63747726023505
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H04","asymptomatic","b_cell","C1",-8.03913523814106,-8.60918542623288
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H05","asymptomatic","vsmc","C2",15.6220695347456,-1.82844822452082
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H06","asymptomatic","macrophage","C4",-14.2553622430651,-11.3233260971548
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H07","asymptomatic","fibroblast","C7",12.7627161104125,-9.45218603671419
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H08","asymptomatic","unassigned","C10",13.1035500963408,6.99905032033555
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H09","asymptomatic","macrophage","C4",-8.95646549292418,-2.44033241003524
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H10","asymptomatic","macrophage","C4",-16.7773994755746,-6.40090555305442
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H11","asymptomatic","fibroblast","C10",19.3358416996308,1.44789739594827
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H12","asymptomatic","vsmc","C2",15.4713905190825,-8.01434917382119
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H13","asymptomatic","vsmc","C2",15.7888552124772,-6.05625025478402
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H14","asymptomatic","fibroblast","C10",16.9178733096249,2.13184438135714
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H15","asymptomatic","macrophage","C4",-19.1170174716237,-6.48522944972578
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H17","asymptomatic","vsmc","C2",17.665680410275,-4.76991993898572
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H18","asymptomatic","macrophage","C4",-15.6496205650043,-8.05891169969503
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H20","asymptomatic","macrophage","C3",-21.7494520895354,0.472678677468045
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H21","asymptomatic","b_cell","C1",-5.03110581510999,-0.235607361297814
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H22","asymptomatic","fibroblast","C10",16.5359279389968,-2.00519549817236
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H23","asymptomatic","macrophage","C3",-18.3097295318083,-3.59999039035404
"GSM8121906_athero_human_13.txt.gz","Plate_589s_H24","asymptomatic","unassigned","C4",-13.3048678084748,-10.6226918185216
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I01","asymptomatic","vsmc","C2",17.2838378993212,-3.2130751305599
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I02","asymptomatic","fibroblast","C2",14.786610338603,-5.66203432995315
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I03","asymptomatic","fibroblast","C2",18.5117007119569,-2.52301494003929
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I05","asymptomatic","vsmc","C2",18.997636682375,-3.96976210740299
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I06","asymptomatic","macrophage","C9",-9.42854191033507,-6.98279980587596
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I07","asymptomatic","macrophage","C4",-16.4215088848351,-9.57375269870884
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I08","asymptomatic","macrophage","C9",-15.5566105804837,-11.5507429364302
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I09","asymptomatic","vsmc","C2",12.3826950095884,-9.07067962621506
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I11","asymptomatic","macrophage","C4",-14.0703856578832,-8.334005107962
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I12","asymptomatic","vsmc","C2",19.5657524371093,1.8397345934057
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I13","asymptomatic","macrophage","C4",-15.4318528591998,-9.71229639184784
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I14","asymptomatic","macrophage","C5",-20.5753392524171,-0.781906074469507
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I16","asymptomatic","fibroblast","C2",16.7182275733541,-5.6049670702473
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I17","asymptomatic","fibroblast","C10",14.1864884732972,5.23334178542254
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I19","asymptomatic","macrophage","C4",-15.8845982864197,-5.95754987008689
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I20","asymptomatic","macrophage","C5",-20.2389847011808,2.20023175743771
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I21","asymptomatic","macrophage","C3",-21.4917907626062,-0.336672674425597
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I22","asymptomatic","macrophage","C4",-17.0088762527814,-6.76240671246048
"GSM8121906_athero_human_13.txt.gz","Plate_589s_I23","asymptomatic","fibroblast","C2",15.971763187135,-5.42324909260875
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J02","asymptomatic","macrophage","C4",-17.0029620187162,-5.68697710327613
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J03","asymptomatic","macrophage","C9",-16.4869744162376,-11.9599383632949
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J04","asymptomatic","fibroblast","C8",12.466313156977,0.887150552352422
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J05","asymptomatic","fibroblast","C10",17.0146294425266,5.7162417025105
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J06","asymptomatic","fibroblast","C2",19.470883880937,1.10228135592276
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J07","asymptomatic","endothelial","C6",7.66128860660515,21.3707831297238
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J08","asymptomatic","unassigned","C4",-9.69878464105551,5.55379122409823
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J09","asymptomatic","fibroblast","C7",12.5865490479584,-10.6233774534636
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J10","asymptomatic","vsmc","C2",18.2602329350839,-2.45636903748947
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J11","asymptomatic","fibroblast","C10",14.3860506436012,-2.99832581248861
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J12","asymptomatic","macrophage","C3",-20.3811368377268,1.09633399253225
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J13","asymptomatic","macrophage","C5",-21.1954573559565,3.06576186064525
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J14","asymptomatic","fibroblast","C7",15.1498901371389,-11.106044235386
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J15","asymptomatic","fibroblast","C10",14.1379173722982,1.00924557535115
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J16","asymptomatic","macrophage","C4",-6.81460482117673,-7.36462292532719
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J18","asymptomatic","macrophage","C4",-15.9704724066781,-7.77343689879953
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J20","asymptomatic","macrophage","C4",-15.5087972458532,-5.2136868606403
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J21","asymptomatic","fibroblast","C2",19.6583943576061,-3.26003464351933
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J22","asymptomatic","macrophage","C4",-15.6759969630883,-6.60876089754086
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J23","asymptomatic","macrophage","C4",-11.7740610662003,-12.4005424685469
"GSM8121906_athero_human_13.txt.gz","Plate_589s_J24","asymptomatic","macrophage","C4",-16.0196575973247,-8.76118025802242
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K01","asymptomatic","fibroblast","C10",16.1914171336298,5.74294337994731
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K02","asymptomatic","vsmc","C2",15.1414097666557,-5.79518263152711
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K04","asymptomatic","macrophage","C4",-11.9446291556601,-10.838532080243
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K05","asymptomatic","vsmc","C2",18.7345452543786,-2.70576479925443
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K06","asymptomatic","vsmc","C2",16.8892224372076,-3.42988948556579
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K07","asymptomatic","vsmc","C2",17.1388693581567,-1.34561421154854
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K08","asymptomatic","fibroblast","C10",3.2519081767755,1.4737136898041
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K09","asymptomatic","vsmc","C2",17.4269604564044,0.50672235941422
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K10","asymptomatic","fibroblast","C10",14.3970807576595,-4.74802618473675
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K11","asymptomatic","vsmc","C8",12.8220048149991,0.326842886996903
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K12","asymptomatic","macrophage","C3",-19.7989444510447,-3.565378612111
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K13","asymptomatic","vsmc","C2",18.2202529677602,-1.62976706799427
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K14","asymptomatic","macrophage","C4",-14.7909216113253,-5.7365552717346
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K15","asymptomatic","unassigned","C8",9.68792472721159,2.86166222057337
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K16","asymptomatic","fibroblast","C10",19.2100539274992,2.48978026183633
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K17","asymptomatic","macrophage","C3",-21.7036731176288,-0.901511879829091
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K19","asymptomatic","vsmc","C2",17.6180676314119,-4.57323863244085
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K20","asymptomatic","fibroblast","C8",14.1210231422448,-0.640450188168456
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K21","asymptomatic","macrophage","C5",-20.6992413631826,1.15602532389658
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K22","asymptomatic","macrophage","C5",-20.6559859776921,3.83683447878177
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K23","asymptomatic","macrophage","C4",-14.423489906409,-8.07464442618558
"GSM8121906_athero_human_13.txt.gz","Plate_589s_K24","asymptomatic","b_cell","C4",-14.2737560887073,-3.37900359294393
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L01","asymptomatic","fibroblast","C8",13.4764399178901,1.96578131829043
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L04","asymptomatic","macrophage","C3",-13.5116208807039,-2.21062016899669
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L05","asymptomatic","fibroblast","C8",15.3296509777611,1.6665599418765
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L06","asymptomatic","vsmc","C2",19.1844488411121,-2.61716970097215
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L07","asymptomatic","macrophage","C9",-8.73197419392644,-3.9544748513134
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L08","asymptomatic","macrophage","C9",-11.5155485430021,-7.98365866651439
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L09","asymptomatic","vsmc","C2",18.5838471898058,1.21895743368884
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L10","asymptomatic","fibroblast","C8",15.5005832488433,-0.576410087756531
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L11","asymptomatic","fibroblast","C2",19.6664387650107,0.705424015701829
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L12","asymptomatic","macrophage","C4",-5.9559581491393,-7.87906346289176
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L13","asymptomatic","vsmc","C2",17.8400756817241,-0.966096084342032
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L14","asymptomatic","fibroblast","C2",18.636900422243,1.28800389992645
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L15","asymptomatic","endothelial","C6",4.5023315157602,19.6247444711364
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L16","asymptomatic","fibroblast","C10",16.5837180040903,8.29714327254692
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L17","asymptomatic","unassigned","C2",15.6053272603452,4.44349935867492
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L19","asymptomatic","macrophage","C3",-18.6852899892958,0.469339579153412
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L22","asymptomatic","vsmc","C2",15.0404509148178,-4.44288378762095
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L23","asymptomatic","fibroblast","C10",17.8467447935427,-0.66577325170602
"GSM8121906_athero_human_13.txt.gz","Plate_589s_L24","asymptomatic","fibroblast","C2",19.1024489494488,-1.07303886373093
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M01","asymptomatic","endothelial","C6",6.40827777111937,17.2015592198161
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M03","asymptomatic","fibroblast","C8",15.8098691257337,-1.61883295507168
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M04","asymptomatic","vsmc","C2",17.1091612105089,-1.12440236925309
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M05","asymptomatic","vsmc","C2",18.4837579721127,-1.48887093835508
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M06","asymptomatic","vsmc","C2",18.5243674960926,-2.66654394652249
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M08","asymptomatic","fibroblast","C8",12.2603555023516,-0.289997713202957
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M09","asymptomatic","vsmc","C7",17.2660402146151,-8.33019800016692
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M10","asymptomatic","vsmc","C2",19.0757004454377,0.855477653358086
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M12","asymptomatic","fibroblast","C10",16.0471648634885,2.77292657266455
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M13","asymptomatic","fibroblast","C10",15.557787295063,5.0453051225702
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M14","asymptomatic","macrophage","C3",-16.4032630815225,-3.63424946495065
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M15","asymptomatic","macrophage","C4",-18.2483867464188,-5.67374210936683
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M16","asymptomatic","fibroblast","C2",18.2685808620446,-0.596662833252079
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M17","asymptomatic","macrophage","C9",-19.5628260071111,-1.46821066813606
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M19","asymptomatic","fibroblast","C2",19.43001431892,0.797432171452345
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M22","asymptomatic","fibroblast","C8",12.8409350083084,0.656445857921457
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M23","asymptomatic","vsmc","C2",17.5798483296617,-2.12676996413877
"GSM8121906_athero_human_13.txt.gz","Plate_589s_M24","asymptomatic","vsmc","C2",17.8129700497906,-2.73281113939419
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N01","asymptomatic","vsmc","C2",18.2989504803708,-4.484175902854
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N02","asymptomatic","fibroblast","C2",18.7750068099604,-5.15517128882099
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N03","asymptomatic","macrophage","C4",-17.7343075855855,-9.51695868987147
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N04","asymptomatic","vsmc","C2",15.3314378712892,-6.73196249762622
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N05","asymptomatic","unassigned","C10",14.4714326559013,3.36291871981679
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N06","asymptomatic","vsmc","C2",19.2692366647899,-2.26858238147372
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N07","asymptomatic","fibroblast","C2",19.313506025672,-2.77321289177264
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N08","asymptomatic","vsmc","C2",16.972281848582,-2.94960110134758
"GSM8121906_athero_human_13.txt.gz","Plate_589s_N09","asymptomatic","macrophage","C5",-19.8209017393334,4.58261918114598
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A02","asymptomatic","vsmc","C2",14.8413197835065,-5.36602441193376
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A03","asymptomatic","macrophage","C4",-18.6296783163512,-5.68921260428502
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A04","asymptomatic","unassigned","C2",14.6840876960673,-6.72846310159586
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A05","asymptomatic","fibroblast","C10",16.5261525290773,0.724739404956328
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A06","asymptomatic","vsmc","C2",14.2478057424287,-6.85875187321777
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A07","asymptomatic","vsmc","C2",15.07299563961,-6.87839482235435
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A09","asymptomatic","fibroblast","C8",11.6805216733974,-1.43874410278203
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A10","asymptomatic","vsmc","C2",13.1502553909051,-6.61788218383854
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A11","asymptomatic","macrophage","C4",-12.849060888336,-9.3219448700674
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A12","asymptomatic","macrophage","C4",-9.10698823010951,-9.28860946066881
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A14","asymptomatic","macrophage","C9",-18.2621773107364,-7.15126937694933
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A15","asymptomatic","vsmc","C2",14.4299561999238,-7.10240014451569
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A16","asymptomatic","vsmc","C2",17.3023056632292,-4.03517053975479
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A17","asymptomatic","fibroblast","C10",12.2163452668637,6.18809661218157
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A18","asymptomatic","fibroblast","C2",17.0875618829239,2.42190766190391
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A19","asymptomatic","macrophage","C4",-15.08956681155,-3.80992680665395
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A20","asymptomatic","vsmc","C2",13.6044909972104,-6.69040375778214
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A21","asymptomatic","vsmc","C2",15.9939377031076,-3.4483829211872
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A22","asymptomatic","vsmc","C2",15.8883261954379,-5.95500584920422
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A23","asymptomatic","vsmc","C2",17.3049594845794,-2.26138182015558
"GSM8121906_athero_human_13.txt.gz","Plate_599s_A24","asymptomatic","macrophage","C5",-19.1417985022858,6.41926736499017
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B01","asymptomatic","unassigned","C8",11.6908619627019,-0.830353663614657
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B02","asymptomatic","macrophage","C4",-7.06087801962578,-3.46247072620575
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B05","asymptomatic","vsmc","C2",10.2951922028607,-8.75956876302524
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B06","asymptomatic","t_nk","C1",-3.53776493526185,-9.77967218716224
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B09","asymptomatic","vsmc","C2",16.9073872887391,-1.3352410619303
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B10","asymptomatic","macrophage","C4",-16.0978507693393,-3.47247793672931
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B11","asymptomatic","fibroblast","C7",8.09749065157847,-7.12533912758535
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B12","asymptomatic","vsmc","C2",15.8225737112186,-4.78397818517051
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B14","asymptomatic","macrophage","C4",-10.6523520016096,-9.27905466284129
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B16","asymptomatic","vsmc","C2",14.4658968075943,-5.3923030708355
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B17","asymptomatic","macrophage","C5",-20.5757025877312,2.15434424045012
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B18","asymptomatic","macrophage","C5",-17.7592219698998,4.71992260923693
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B20","asymptomatic","endothelial","C6",5.59611397394154,15.6426597684357
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B21","asymptomatic","fibroblast","C7",16.997886493331,-7.65462941088268
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B22","asymptomatic","vsmc","C2",14.5372710678349,-8.35439844347956
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B23","asymptomatic","macrophage","C3",-17.0886261700834,1.93372513237504
"GSM8121906_athero_human_13.txt.gz","Plate_599s_B24","asymptomatic","fibroblast","C7",9.66420997845924,-12.4549668460245
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C01","asymptomatic","mast","C1",-8.04144301671582,-1.14993281965959
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C02","asymptomatic","endothelial","C6",7.25187691899992,4.42603204567941
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C03","asymptomatic","t_nk","C1",-5.27228677171302,-4.85858799227506
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C04","asymptomatic","b_cell","C4",-15.0542108511251,-9.4510029922367
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C05","asymptomatic","macrophage","C3",-18.3240343813621,-0.740129225103026
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C06","asymptomatic","fibroblast","C10",15.8352377988605,0.710342912929002
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C07","asymptomatic","macrophage","C4",-12.3762819436147,-9.39938053978881
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C09","asymptomatic","macrophage","C4",-15.0574200643444,-5.72092657161823
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C10","asymptomatic","vsmc","C2",13.9522049110218,-8.25155420454198
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C12","asymptomatic","macrophage","C4",-10.23312113507,-9.99798646174222
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C15","asymptomatic","macrophage","C9",-18.0311665593112,-2.68234597639337
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C16","asymptomatic","t_nk","C1",-5.48157960651669,-8.02956184871139
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C18","asymptomatic","fibroblast","C2",16.3085879144623,-4.67044420743431
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C19","asymptomatic","vsmc","C2",16.0308694512166,-2.61988856879014
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C21","asymptomatic","vsmc","C2",16.2377795974277,-4.08091062108179
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C22","asymptomatic","vsmc","C2",15.7316063149075,-0.0936240432308281
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C23","asymptomatic","vsmc","C2",17.2101945240851,-5.25053188981462
"GSM8121906_athero_human_13.txt.gz","Plate_599s_C24","asymptomatic","unassigned","C4",-11.7692086852424,-4.05568870180691
"GSM8121906_athero_human_13.txt.gz","Plate_599s_D01","asymptomatic","t_nk","C1",-6.38356857343841,-6.44416868998502
"GSM8121906_athero_human_13.txt.gz","Plate_599s_D02","asymptomatic","b_cell","C2",16.4635037246674,-3.11514623164132
"GSM8121906_athero_human_13.txt.gz","Plate_599s_D04","asymptomatic","b_cell","C1",-3.37903852841177,1.56390063605641
