"gene","logFC","SE","statistic","P_value","FDR","mean_expression","logCPM","F","PValue"
"AAMP",0.117830446968606,,1.23827488143565,0.286092002552359,0.950898411535146,4.75312351352332,4.75312351352332,1.23827488143565,0.286092002552359
"AAR2",0.0101324424206274,,0.0095604304505294,0.923610520270874,0.994336816291689,4.0731772697312,4.0731772697312,0.0095604304505294,0.923610520270874
"AARD",0.0147538912252147,,0.00638281208869159,0.937548554073891,0.995802778902088,1.09895602655946,1.09895602655946,0.00638281208869159,0.937548554073891
"AARS",0.040975654577835,,0.302686745368796,0.591593531324141,0.964640406904018,5.85498362713752,5.85498362713752,0.302686745368796,0.591593531324141
"AARS2",0.14622419708509,,1.55497889576121,0.234548828770058,0.950898411535146,3.35826360821,3.35826360821,1.55497889576121,0.234548828770058
"AARSD1",-0.0969964083122904,,0.679730560475528,0.424648923949081,0.950898411535146,3.44073178590813,3.44073178590813,0.679730560475528,0.424648923949081
"AASDH",-0.103343672198309,,0.842921327672868,0.375394204020739,0.950898411535146,4.0235727254076,4.0235727254076,0.842921327672868,0.375394204020739
"AASDHPPT",-0.135755903156896,,1.12472642862073,0.308338297799926,0.950898411535146,4.68391405879398,4.68391405879398,1.12472642862073,0.308338297799926
"AASS",-0.119251621264778,,0.198901150506776,0.662996128278771,0.972027986097391,4.97662525876626,4.97662525876626,0.198901150506776,0.662996128278771
"AATF",-0.0716716148131118,,0.490097849457776,0.496304259744757,0.953614153596974,4.47708481005189,4.47708481005189,0.490097849457776,0.496304259744757
"AATK",1.24807918369183,,12.3907171880608,0.00385218610815517,0.950898411535146,-0.111107951753272,-0.111107951753272,12.3907171880608,0.00385218610815517
"ABAT",0.0101933414147147,,0.00840543338342175,0.928358476735831,0.994671958326045,4.22342617565316,4.22342617565316,0.00840543338342175,0.928358476735831
"ABC12-49244600F4.4",0.101438287837647,,0.36104602158141,0.558335750314915,0.960968845067288,0.936385815007256,0.936385815007256,0.36104602158141,0.558335750314915
"ABCA1",0.872601079246672,,2.86807487505236,0.114322939372135,0.950898411535146,8.69427059732493,8.69427059732493,2.86807487505236,0.114322939372135
"ABCA10",-0.189997131454437,,0.513239120369029,0.486499333498251,0.952506978310015,1.82414644911326,1.82414644911326,0.513239120369029,0.486499333498251
"ABCA11P",-0.115028332005748,,0.258084369996481,0.620007411186773,0.968750335997165,2.36297377605154,2.36297377605154,0.258084369996481,0.620007411186773
"ABCA13",0.0893872632747686,,0.238209988567298,0.633686914842466,0.968750335997165,1.90930205153723,1.90930205153723,0.238209988567298,0.633686914842466
"ABCA17P",0.112586990106247,,0.0755513498523162,0.78778997016173,0.982428971163371,-0.134205470833572,-0.134205470833572,0.0755513498523162,0.78778997016173
"ABCA2",0.271088022924139,,1.40617944289514,0.257055354947553,0.950898411535146,4.19889239565742,4.19889239565742,1.40617944289514,0.257055354947553
"ABCA3",0.0360287238675662,,0.0219325945053635,0.884554329521036,0.992060008564775,3.75441767684287,3.75441767684287,0.0219325945053635,0.884554329521036
"ABCA5",0.000672703646075844,,1.31374665833248e-05,0.997163423126266,0.999739739704274,4.97270441159113,4.97270441159113,1.31374665833248e-05,0.997163423126266
"ABCA6",-0.101721308421429,,0.134607798857211,0.71964398406869,0.977264589146908,5.61770733618588,5.61770733618588,0.134607798857211,0.71964398406869
"ABCA7",0.655852967878173,,2.33878031064266,0.150312935320479,0.950898411535146,2.7764489306276,2.7764489306276,2.33878031064266,0.150312935320479
"ABCA8",-0.212334084956049,,0.67205560841185,0.427209867243848,0.950898411535146,4.81765012337074,4.81765012337074,0.67205560841185,0.427209867243848
"ABCA9",-0.213280135623183,,0.863445241783862,0.369822741598004,0.950898411535146,4.66861531630321,4.66861531630321,0.863445241783862,0.369822741598004
"ABCB1",0.0211196757785171,,0.00476736111152494,0.946010819036877,0.99604679473596,3.37591068300751,3.37591068300751,0.00476736111152494,0.946010819036877
"ABCB10",-0.00407350959917362,,0.00178199300354905,0.966974164475208,0.997139382272767,4.7217381584006,4.7217381584006,0.00178199300354905,0.966974164475208
"ABCB4",0.150610737916141,,0.401011109623306,0.537623779411232,0.959410744773735,2.58636772830535,2.58636772830535,0.401011109623306,0.537623779411232
"ABCB5",0.421789338437986,,1.0082917238391,0.333760843995291,0.950898411535146,3.17772645653068,3.17772645653068,1.0082917238391,0.333760843995291
"ABCB6",-0.136868042718521,,0.378167310064851,0.549270880183018,0.960022967276752,3.13986099499059,3.13986099499059,0.378167310064851,0.549270880183018
"ABCB7",-0.0876578631032164,,0.774035302908058,0.395051228970832,0.950898411535146,3.93252831883759,3.93252831883759,0.774035302908058,0.395051228970832
"ABCB8",0.303563754340545,,5.32867905392271,0.0381865980834755,0.950898411535146,3.3279610016773,3.3279610016773,5.32867905392271,0.0381865980834755
"ABCB9",0.150374029408913,,1.5983544714063,0.228483315232838,0.950898411535146,3.17957706410309,3.17957706410309,1.5983544714063,0.228483315232838
"ABCC1",0.192116554478407,,3.18534340954904,0.097800783034686,0.950898411535146,5.67618249247495,5.67618249247495,3.18534340954904,0.097800783034686
"ABCC10",0.253300755413756,,4.07278533845717,0.0648512149666203,0.950898411535146,4.32195798706042,4.32195798706042,4.07278533845717,0.0648512149666203
"ABCC11",0.00538918535805928,,0.000488509775024058,0.982705134521853,0.998909218793276,0.268357542536061,0.268357542536061,0.000488509775024058,0.982705134521853
"ABCC2",-0.089762791192317,,0.173933027920855,0.683496326559276,0.973221000117685,0.914323223258762,0.914323223258762,0.173933027920855,0.683496326559276
"ABCC3",0.70519387809056,,4.13278161721005,0.0631507484556508,0.950898411535146,5.60749000160887,5.60749000160887,4.13278161721005,0.0631507484556508
"ABCC4",-0.131643121094884,,0.431821499978433,0.522637758202136,0.956576746688523,4.46400061965897,4.46400061965897,0.431821499978433,0.522637758202136
"ABCC5",0.164715055992617,,0.517737266525451,0.484629106980746,0.952506978310015,6.625579549688,6.625579549688,0.517737266525451,0.484629106980746
"ABCC6",0.224152480236655,,1.77937511288203,0.205281495720585,0.950898411535146,2.16129114622653,2.16129114622653,1.77937511288203,0.205281495720585
"ABCC9",-0.107381998614408,,0.773423445494585,0.395232622893505,0.950898411535146,7.02993775033152,7.02993775033152,0.773423445494585,0.395232622893505
"ABCD1",0.660651310824889,,8.68496814551454,0.0114080840243102,0.950898411535146,2.55932159192424,2.55932159192424,8.68496814551454,0.0114080840243102
"ABCD2",0.149311463553803,,0.138784456299082,0.715537633111336,0.977264589146908,1.65201134516473,1.65201134516473,0.138784456299082,0.715537633111336
"ABCD3",-0.206960032323981,,2.76527759988574,0.120398616854746,0.950898411535146,5.2881076460464,5.2881076460464,2.76527759988574,0.120398616854746
"ABCD4",0.213758681529421,,3.61369088945554,0.0798584025589169,0.950898411535146,4.86920795094304,4.86920795094304,3.61369088945554,0.0798584025589169
"ABCE1",-0.0927567140445067,,0.364318562916382,0.556572968889896,0.960968845067288,5.85317385892947,5.85317385892947,0.364318562916382,0.556572968889896
"ABCF1",0.0148054300477351,,0.0255280675020671,0.875530577378221,0.990932849559077,5.11807089823559,5.11807089823559,0.0255280675020671,0.875530577378221
"ABCF2",-0.104766841624334,,1.01444050137974,0.332343900579806,0.950898411535146,4.8126540229349,4.8126540229349,1.01444050137974,0.332343900579806
"ABCF3",0.12402312064256,,2.11345665561881,0.169880555078199,0.950898411535146,4.39756743928997,4.39756743928997,2.11345665561881,0.169880555078199
"ABCG1",0.97049095186325,,5.40582832437965,0.0370245169407251,0.950898411535146,5.17898946574999,5.17898946574999,5.40582832437965,0.0370245169407251
"ABCG2",-0.157234763672194,,0.398229653224885,0.539016247182119,0.959410744773735,2.86908990687464,2.86908990687464,0.398229653224885,0.539016247182119
"ABCG5",0.0721484366778756,,0.0509891455011738,0.824910888288646,0.987505936430716,-0.33553068052277,-0.33553068052277,0.0509891455011738,0.824910888288646
"ABHD1",-0.0401286101594992,,0.0674856585051599,0.799130666041501,0.984498901532174,1.75854348615784,1.75854348615784,0.0674856585051599,0.799130666041501
"ABHD10",-0.210816822130541,,1.67630888181515,0.218089965479167,0.950898411535146,4.1195898488422,4.1195898488422,1.67630888181515,0.218089965479167
"ABHD11",0.0962490022801817,,0.333981900515541,0.573265622852466,0.961889342930134,2.59296575237777,2.59296575237777,0.333981900515541,0.573265622852466
"ABHD12",0.227057525946427,,0.786713590547396,0.391317272317255,0.950898411535146,4.90041996507447,4.90041996507447,0.786713590547396,0.391317272317255
"ABHD12B",0.114080981490912,,0.556187350878816,0.469163160569195,0.950898411535146,2.01621318906941,2.01621318906941,0.556187350878816,0.469163160569195
"ABHD13",-0.0856808325230031,,0.505382728705586,0.489787608357475,0.9527670862956,4.97636257113176,4.97636257113176,0.505382728705586,0.489787608357475
"ABHD14A",-0.124905543044141,,0.528919921292365,0.480043931575771,0.951410303355874,1.8315405435234,1.8315405435234,0.528919921292365,0.480043931575771
"ABHD14B",-0.0345735955968413,,0.0475132703860856,0.830855336635423,0.987869255188365,3.89145857991267,3.89145857991267,0.0475132703860856,0.830855336635423
"ABHD15",0.219103605775982,,2.14814724136163,0.166667376042609,0.950898411535146,3.6116032143455,3.6116032143455,2.14814724136163,0.166667376042609
"ABHD16A",0.193566460434707,,1.56139523610523,0.233637208140541,0.950898411535146,4.30404691134281,4.30404691134281,1.56139523610523,0.233637208140541
"ABHD17A",0.387827706188978,,4.35146744952327,0.0573889292472471,0.950898411535146,3.37890652379225,3.37890652379225,4.35146744952327,0.0573889292472471
"ABHD17B",-0.120228613422156,,0.844788776706927,0.374882080588459,0.950898411535146,4.00168695771603,4.00168695771603,0.844788776706927,0.374882080588459
"ABHD17C",-0.0171789631787406,,0.00505737502506077,0.944396086506103,0.995918968206465,1.6243742776511,1.6243742776511,0.00505737502506077,0.944396086506103
"ABHD2",-0.0418092990636897,,0.0969861524853835,0.760447870451557,0.978452620062529,8.01037034032206,8.01037034032206,0.0969861524853835,0.760447870451557
"ABHD3",0.189113717659989,,0.449498254104249,0.514386654383044,0.956056933015407,4.3586198893541,4.3586198893541,0.449498254104249,0.514386654383044
"ABHD4",-0.159008640721763,,0.718082696639069,0.412205680770548,0.950898411535146,4.28512154215873,4.28512154215873,0.718082696639069,0.412205680770548
"ABHD5",-0.0221989440150312,,0.0148159552473513,0.904994155084366,0.993256202374458,3.36101191394947,3.36101191394947,0.0148159552473513,0.904994155084366
"ABHD6",0.191483646895879,,0.934968586506616,0.351338950504648,0.950898411535146,3.28163499145669,3.28163499145669,0.934968586506616,0.351338950504648
"ABHD8",0.511838475815205,,5.18246442064191,0.0405232374466179,0.950898411535146,1.03674207331008,1.03674207331008,5.18246442064191,0.0405232374466179
"ABI1",0.0220900742149445,,0.0151711868994098,0.903867975874306,0.993214646121368,6.40240726737734,6.40240726737734,0.0151711868994098,0.903867975874306
"ABI2",-0.11279546892442,,1.01237376336979,0.332818831315419,0.950898411535146,6.79081198591802,6.79081198591802,1.01237376336979,0.332818831315419
"ABI3",0.473870642641463,,2.65930386598328,0.12708711472673,0.950898411535146,2.44354458814013,2.44354458814013,2.65930386598328,0.12708711472673
"ABI3BP",-0.387501090849622,,1.95345512124095,0.185766221845131,0.950898411535146,6.72076099389961,6.72076099389961,1.95345512124095,0.185766221845131
"ABL1",0.00107275526332242,,6.71297044244015e-05,0.993588023731093,0.999688446556643,5.55343654261754,5.55343654261754,6.71297044244015e-05,0.993588023731093
"ABL2",0.0625959390460669,,0.120116760741945,0.734490674054406,0.977264589146908,6.85845806582438,6.85845806582438,0.120116760741945,0.734490674054406
"ABLIM1",-0.187634566257491,,0.672055510676876,0.42720988803075,0.950898411535146,5.91923237508257,5.91923237508257,0.672055510676876,0.42720988803075
"ABLIM2",-0.146677939635426,,0.941081289527509,0.349824449632815,0.950898411535146,2.21445056252551,2.21445056252551,0.941081289527509,0.349824449632815
"ABLIM3",-0.0640607125085677,,0.195553997616251,0.665650185712423,0.972027986097391,5.26572539971954,5.26572539971954,0.195553997616251,0.665650185712423
"ABR",0.136248815102855,,1.2046677915681,0.292437443473332,0.950898411535146,6.64078893503846,6.64078893503846,1.2046677915681,0.292437443473332
"ABRA",-0.309936965211813,,0.907041492318035,0.358396072475015,0.950898411535146,1.52795707987573,1.52795707987573,0.907041492318035,0.358396072475015
"ABRACL",0.359283332579234,,0.902514924702996,0.359552778368096,0.950898411535146,3.54739984467379,3.54739984467379,0.902514924702996,0.359552778368096
"ABT1",0.00119744105514591,,0.00011019201523282,0.991785033344913,0.999688446556643,3.28006800978457,3.28006800978457,0.00011019201523282,0.991785033344913
"ABTB1",0.217956738249013,,1.29439198147811,0.275911891609806,0.950898411535146,3.93446350418967,3.93446350418967,1.29439198147811,0.275911891609806
"ABTB2",0.0811930063204242,,0.0736915002546926,0.790328439409958,0.982755843583446,1.91509264852176,1.91509264852176,0.0736915002546926,0.790328439409958
"AC000036.4",-0.246375277926551,,0.550589061903025,0.471391719100355,0.950898411535146,0.282789406020238,0.282789406020238,0.550589061903025,0.471391719100355
"AC000041.8",0.0242418294207458,,0.00144446009646668,0.970267395360852,0.997139382272767,-0.197144637606989,-0.197144637606989,0.00144446009646668,0.970267395360852
"AC000068.5",-0.24282604172538,,1.07290030126258,0.319450440758911,0.950898411535146,-0.408905896715738,-0.408905896715738,1.07290030126258,0.319450440758911
"AC000078.5",-0.0681103964396859,,0.0457167744011597,0.83404685698145,0.988144991191974,-0.124447193945619,-0.124447193945619,0.0457167744011597,0.83404685698145
"AC000089.3",-0.0353916405777406,,0.0174628623939739,0.896912367458147,0.993214646121368,0.0389852538047964,0.0389852538047964,0.0174628623939739,0.896912367458147
"AC000120.7",-0.0212517093017441,,0.0208582905739503,0.887395907674937,0.992169524526781,2.11933573918343,2.11933573918343,0.0208582905739503,0.887395907674937
"AC000123.4",0.291858771146723,,1.57382113126244,0.231937922869104,0.950898411535146,0.355534217973083,0.355534217973083,1.57382113126244,0.231937922869104
"AC000367.1",-0.204417802983638,,2.63854082873887,0.128448415124958,0.950898411535146,3.3788120743158,3.3788120743158,2.63854082873887,0.128448415124958
"AC000403.4",-0.413605138566954,,4.7204342505796,0.0490430349990268,0.950898411535146,0.901607811634731,0.901607811634731,4.7204342505796,0.0490430349990268
"AC002066.1",0.0401661704742929,,0.00676896440571898,0.935705216855017,0.995802778902088,-0.623799416382446,-0.623799416382446,0.00676896440571898,0.935705216855017
"AC002117.1",-0.156478582108402,,0.280633017346216,0.605299580537824,0.966039048427609,0.234498521133945,0.234498521133945,0.280633017346216,0.605299580537824
"AC002306.1",0.843213797898265,,8.69098585516469,0.011543552111595,0.950898411535146,-0.705930206126165,-0.705930206126165,8.69098585516469,0.011543552111595
"AC002310.12",-0.0800017013417336,,0.182901082274079,0.675942107818779,0.972889825636888,1.21852482945316,1.21852482945316,0.182901082274079,0.675942107818779
"AC002366.3",0.114061381118556,,0.405526133753081,0.535390507304805,0.959179348966976,0.69614744377804,0.69614744377804,0.405526133753081,0.535390507304805
"AC002398.12",-0.373881388734942,,0.566994869637604,0.464969158425213,0.950898411535146,1.47205410878603,1.47205410878603,0.566994869637604,0.464969158425213
"AC002398.9",0.196704313457923,,0.551267791933919,0.471100307520673,0.950898411535146,1.19631380688349,1.19631380688349,0.551267791933919,0.471100307520673
"AC002400.1",0.263765252978527,,0.869451692250099,0.368230603488747,0.950898411535146,0.959320373069827,0.959320373069827,0.869451692250099,0.368230603488747
"AC002429.5",-0.458421120786171,,3.1000535491848,0.102042507646825,0.950898411535146,-0.0475906333535831,-0.0475906333535831,3.1000535491848,0.102042507646825
"AC002472.13",0.0944937008186582,,0.319426495397685,0.581642139412445,0.963342158455533,1.89289720926018,1.89289720926018,0.319426495397685,0.581642139412445
"AC002480.3",0.350671025114084,,0.595883990342349,0.454130625920661,0.950898411535146,-0.17865643794926,-0.17865643794926,0.595883990342349,0.454130625920661
"AC002511.1",0.0213755122071297,,0.00884730665190584,0.926505929314732,0.994433563384321,1.43632775731347,1.43632775731347,0.00884730665190584,0.926505929314732
"AC002519.8",0.0316684381810421,,0.025704388152881,0.875111776027079,0.990932849559077,0.250210757323352,0.250210757323352,0.025704388152881,0.875111776027079
"AC002543.2",-0.161114969315113,,0.578552895306192,0.460546117723537,0.950898411535146,2.78146660929944,2.78146660929944,0.578552895306192,0.460546117723537
"AC002551.1",0.127829705837998,,0.12899493047332,0.725363466584704,0.977264589146908,-0.75596451293132,-0.75596451293132,0.12899493047332,0.725363466584704
"AC003003.5",-0.135844698742875,,0.447448338155182,0.515335207564263,0.956056933015407,1.57712722338013,1.57712722338013,0.447448338155182,0.515335207564263
"AC003051.1",-0.0565787148538919,,0.0437445840673137,0.83760680827081,0.988293193533357,-0.0441542819811046,-0.0441542819811046,0.0437445840673137,0.83760680827081
"AC003080.4",0.285426061879437,,0.715994188411465,0.412880438678756,0.950898411535146,1.03958521772699,1.03958521772699,0.715994188411465,0.412880438678756
"AC003090.1",0.355776887688241,,0.245065139811889,0.628933023249122,0.968750335997165,-0.125491887363508,-0.125491887363508,0.245065139811889,0.628933023249122
"AC003102.3",0.0744662741448102,,0.200100610300422,0.662052344228924,0.972027986097391,2.55843081257276,2.55843081257276,0.200100610300422,0.662052344228924
"AC003104.1",-0.0666694531112091,,0.115598696777919,0.739326357418916,0.977264589146908,1.95218002857669,1.95218002857669,0.115598696777919,0.739326357418916
"AC003665.1",0.21767248845328,,2.43874699300995,0.142542401262675,0.950898411535146,2.07791649171542,2.07791649171542,2.43874699300995,0.142542401262675
"AC003973.4",0.00829299811929468,,0.000720234497133944,0.979001763290082,0.998354123727211,-0.0727506259917014,-0.0727506259917014,0.000720234497133944,0.979001763290082
"AC003976.2",-0.0456979258778739,,0.0319237133031035,0.860971607172923,0.990141064848319,0.690862276604287,0.690862276604287,0.0319237133031035,0.860971607172923
"AC003989.4",-0.144901527529753,,0.284054084590198,0.603120210259588,0.966039048427609,0.682523749534195,0.682523749534195,0.284054084590198,0.603120210259588
"AC004019.13",0.0731657744198999,,0.0925784306568336,0.765776934560286,0.979144260825635,0.919845811774999,0.919845811774999,0.0925784306568336,0.765776934560286
"AC004041.2",-0.326423254755374,,1.18575587127607,0.296138713412328,0.950898411535146,0.328854000815985,0.328854000815985,1.18575587127607,0.296138713412328
"AC004053.1",0.164362498188877,,0.360676748065602,0.558584296171472,0.960968845067288,-0.198173311538668,-0.198173311538668,0.360676748065602,0.558584296171472
"AC004057.1",-0.00511949401963477,,2.71626283524998e-05,0.995921297723926,0.999739739704274,2.06427108320274,2.06427108320274,2.71626283524998e-05,0.995921297723926
"AC004067.5",-0.609224715227559,,3.99026806839004,0.0674341352872427,0.950898411535146,-0.286758857081226,-0.286758857081226,3.99026806839004,0.0674341352872427
"AC004076.5",0.101224016408406,,0.421411001209572,0.527622351289442,0.95892411437608,0.945358740330877,0.945358740330877,0.421411001209572,0.527622351289442
"AC004076.7",-0.0154676791726844,,0.00562498905973009,0.941364952190016,0.995802778902088,1.21940134845323,1.21940134845323,0.00562498905973009,0.941364952190016
"AC004158.2",0.00765894393641207,,0.00149511752445949,0.969748681062851,0.997139382272767,0.417230110617175,0.417230110617175,0.00149511752445949,0.969748681062851
"AC004381.6",-0.0330809282717161,,0.0294797414893778,0.866339272213103,0.990656010758836,1.19250425993519,1.19250425993519,0.0294797414893778,0.866339272213103
"AC004447.2",0.166007535676179,,1.23779016355093,0.286183175107408,0.950898411535146,3.35800075022465,3.35800075022465,1.23779016355093,0.286183175107408
"AC004448.5",-0.108480994891144,,0.369190008286657,0.554009690034852,0.96034739556425,0.239807422468371,0.239807422468371,0.369190008286657,0.554009690034852
"AC004490.1",0.515475320945363,,4.64664397952721,0.0507297000051718,0.950898411535146,-0.28900610205521,-0.28900610205521,4.64664397952721,0.0507297000051718
"AC004538.3",0.181135055974327,,0.393953325030238,0.541212888758952,0.959410744773735,0.023144934957679,0.023144934957679,0.393953325030238,0.541212888758952
"AC004593.3",0.0964786496734131,,0.0880506191604324,0.771402227848106,0.980454589760815,0.229869322027261,0.229869322027261,0.0880506191604324,0.771402227848106
"AC004623.2",0.0350895805729495,,0.00210817089185621,0.964088245260207,0.997139382272767,-0.586918955186924,-0.586918955186924,0.00210817089185621,0.964088245260207
"AC004837.5",0.471422301675451,,1.25297923930553,0.283474136856838,0.950898411535146,-0.0426747082044952,-0.0426747082044952,1.25297923930553,0.283474136856838
"AC004840.9",0.186200635407214,,0.842487001306361,0.375516610473468,0.950898411535146,2.03592715234573,2.03592715234573,0.842487001306361,0.375516610473468
"AC004893.10",-0.0930607904530146,,0.0950252551422336,0.762810734516328,0.978834122083504,0.336140301481293,0.336140301481293,0.0950252551422336,0.762810734516328
"AC004893.11",-0.0418088356349305,,0.0542033541869413,0.819554143403293,0.986776893043122,3.45291821019911,3.45291821019911,0.0542033541869413,0.819554143403293
"AC004941.3",0.00601749023890909,,0.000467380121805378,0.9830845877255,0.998909218793276,-0.298422031363167,-0.298422031363167,0.000467380121805378,0.9830845877255
"AC004945.1",-0.0929279209180596,,0.149896722346236,0.704957972197962,0.975833319482716,0.184430047076789,0.184430047076789,0.149896722346236,0.704957972197962
"AC004951.6",0.181181102992065,,1.27112425907722,0.280071468196969,0.950898411535146,4.62275010825956,4.62275010825956,1.27112425907722,0.280071468196969
"AC004980.10",0.116385241459391,,0.329313622831635,0.575936537315076,0.962528285740762,0.677696584026114,0.677696584026114,0.329313622831635,0.575936537315076
"AC004980.7",0.507062618521912,,4.1617217203171,0.0623510510445592,0.950898411535146,3.02697368534421,3.02697368534421,4.1617217203171,0.0623510510445592
"AC004980.9",-0.626485652427438,,0.719062226685475,0.412156685066152,0.950898411535146,-0.872578786434277,-0.872578786434277,0.719062226685475,0.412156685066152
"AC004988.1",-0.162258059810267,,0.294498511080249,0.596595272815053,0.964665614204128,3.81685213558906,3.81685213558906,0.294498511080249,0.596595272815053
"AC005022.1",-0.5120079760127,,4.13957234892252,0.0629722288018768,0.950898411535146,1.37320400370214,1.37320400370214,4.13957234892252,0.0629722288018768
"AC005029.1",-0.287107261315529,,0.610453181110837,0.448708262242128,0.950898411535146,2.29591222993802,2.29591222993802,0.610453181110837,0.448708262242128
"AC005042.2",0.316384176170242,,0.710230801405686,0.414758624002933,0.950898411535146,0.120118063395223,0.120118063395223,0.710230801405686,0.414758624002933
"AC005042.4",-0.102881481371917,,0.0893640484361301,0.769746594979597,0.980454589760815,1.29809954150359,1.29809954150359,0.0893640484361301,0.769746594979597
"AC005062.2",0.120708150018174,,0.0772754531976454,0.785470875485226,0.982428971163371,-0.551575460353889,-0.551575460353889,0.0772754531976454,0.785470875485226
"AC005077.12",-0.0286708752135643,,0.0276225195310513,0.870574128551441,0.990932849559077,1.96489664225702,1.96489664225702,0.0276225195310513,0.870574128551441
"AC005082.12",-0.502513201030929,,1.49992294130057,0.242575202012649,0.950898411535146,1.00092098572108,1.00092098572108,1.49992294130057,0.242575202012649
"AC005083.1",0.63953051568636,,1.69898157730961,0.215315579556151,0.950898411535146,-0.0915882716184755,-0.0915882716184755,1.69898157730961,0.215315579556151
"AC005104.3",0.0338401537026519,,0.0247626591225784,0.877407095853459,0.990932849559077,-0.180533855175023,-0.180533855175023,0.0247626591225784,0.877407095853459
"AC005150.1",-0.265597311049421,,0.720231838962682,0.411661269853018,0.950898411535146,-0.473445176591057,-0.473445176591057,0.720231838962682,0.411661269853018
"AC005154.6",0.0100532284455522,,0.00576145843368121,0.940658719513878,0.995802778902088,6.58081470498952,6.58081470498952,0.00576145843368121,0.940658719513878
"AC005154.7",0.0470090381436739,,0.110507129190084,0.744903595642405,0.978354345514777,1.87820277782326,1.87820277782326,0.110507129190084,0.744903595642405
"AC005154.8",-0.230021332061212,,0.986983659023067,0.33885225189608,0.950898411535146,-0.297936423948254,-0.297936423948254,0.986983659023067,0.33885225189608
"AC005160.3",-0.857879889878131,,5.32636252275578,0.038390437638458,0.950898411535146,-0.39158694317607,-0.39158694317607,5.32636252275578,0.038390437638458
"AC005176.2",0.154477702716302,,0.263873769825003,0.616242081289623,0.968678813939889,-0.582042121138559,-0.582042121138559,0.263873769825003,0.616242081289623
"AC005235.1",-0.0424422808571829,,0.065317179375915,0.802307873641158,0.984714790949959,2.08075292439365,2.08075292439365,0.065317179375915,0.802307873641158
"AC005253.2",0.224958466365015,,3.34714756179972,0.0905033580762478,0.950898411535146,2.14054346470559,2.14054346470559,3.34714756179972,0.0905033580762478
"AC005264.2",0.347911781535467,,0.563244060690025,0.466513095540678,0.950898411535146,-0.324694755591203,-0.324694755591203,0.563244060690025,0.466513095540678
"AC005276.1",-0.20596886943164,,1.3012039651781,0.274714612949727,0.950898411535146,1.88915741068856,1.88915741068856,1.3012039651781,0.274714612949727
"AC005307.3",-0.19424658673838,,0.295948972967055,0.595791062742091,0.964665614204128,-0.522899609556316,-0.522899609556316,0.295948972967055,0.595791062742091
"AC005339.2",-0.10507586286566,,0.033312107134556,0.858037066275932,0.990141064848319,-0.472084356898209,-0.472084356898209,0.033312107134556,0.858037066275932
"AC005355.2",-0.0382906377958313,,0.0351837282070879,0.854138704063269,0.990141064848319,-0.0337336890022992,-0.0337336890022992,0.0351837282070879,0.854138704063269
"AC005358.3",-0.128018102339485,,0.0360966555160967,0.852271907562865,0.989962626133338,1.2585462485552,1.2585462485552,0.0360966555160967,0.852271907562865
"AC005517.3",-0.00558848058962833,,0.000535206331529736,0.981897138705435,0.998909218793276,0.646432688687348,0.646432688687348,0.000535206331529736,0.981897138705435
"AC005519.4",0.0856350942418374,,0.244492667814806,0.629288550810852,0.968750335997165,1.60246138489474,1.60246138489474,0.244492667814806,0.629288550810852
"AC005523.2",0.133958643860587,,0.592396878394058,0.45534510547467,0.950898411535146,3.19072281514734,3.19072281514734,0.592396878394058,0.45534510547467
"AC005532.5",-0.0698143082281485,,0.0769889049287724,0.785821612168089,0.982428971163371,0.401363772183962,0.401363772183962,0.0769889049287724,0.785821612168089
"AC005537.2",0.00725283549072544,,0.00227036482283728,0.962725819125801,0.997139382272767,1.70718510027018,1.70718510027018,0.00227036482283728,0.962725819125801
"AC005540.3",-0.189563181523075,,0.499518617075359,0.492340149883411,0.953437341986539,-0.213885137929101,-0.213885137929101,0.499518617075359,0.492340149883411
"AC005550.3",-0.121767478641587,,0.132394728205566,0.721852431448313,0.977264589146908,1.57872822478949,1.57872822478949,0.132394728205566,0.721852431448313
"AC005562.1",-0.339025518286375,,6.83960131873096,0.0214761551720209,0.950898411535146,2.79108621719472,2.79108621719472,6.83960131873096,0.0214761551720209
"AC005592.2",-0.12865314286628,,0.0939648808872616,0.76410458167528,0.979144260825635,-0.0758234122983904,-0.0758234122983904,0.0939648808872616,0.76410458167528
"AC005594.3",-0.109539083096558,,0.131140539242594,0.723133829526467,0.977264589146908,-0.0225193855240208,-0.0225193855240208,0.131140539242594,0.723133829526467
"AC005614.3",-0.0740780949391297,,0.433183269825818,0.521993474940173,0.956576746688523,4.05327048391544,4.05327048391544,0.433183269825818,0.521993474940173
"AC005616.2",-0.209180966264995,,0.453064285706084,0.512936688592282,0.955978995017493,-0.835709036614563,-0.835709036614563,0.453064285706084,0.512936688592282
"AC005618.6",-0.226716095558307,,0.552723723174871,0.470553573609617,0.950898411535146,0.237147278444374,0.237147278444374,0.552723723174871,0.470553573609617
"AC005682.5",0.186787327051339,,0.567449288465919,0.464790177550081,0.950898411535146,2.45317469022581,2.45317469022581,0.567449288465919,0.464790177550081
"AC005682.6",-0.503887489041529,,2.20448751523027,0.161685543280407,0.950898411535146,0.142939615249671,0.142939615249671,2.20448751523027,0.161685543280407
"AC005740.6",-0.109545966660243,,0.129194661046643,0.725092313443694,0.977264589146908,0.286971153133108,0.286971153133108,0.129194661046643,0.725092313443694
"AC005754.8",0.0139394140174582,,0.0128722541066772,0.911414286131779,0.994102546572752,2.71164734447939,2.71164734447939,0.0128722541066772,0.911414286131779
